Cidade,Geocode,Eficiencia,Efic_Norm,Latitude,Longitude,x1,x2,x3,x4,x5,y1,y2,Iy3,Iy4,z1,z2,z3,z4,z5,z6,z7,z8,z9,Bioma
Alto Paraguai,5100508,1.46944928955828,0.325292554371758,-14.51,-56.48,105410.5,2406,39879.24,1626,2653,69394,37384.62,5.71166e-06,10724,0.72,0.15,0.001620746,0.392771084,0.83,0.074554295,5.92,-14.51,-56.48,Amazônia
Apiacás,5100805,1.80841292477731,0.400329064663776,-9.54,-57.44,575335.3,5445,65855.2,2574,3609,91780,349868.8,1.9282e-06,10375,0.63,0.15,0,0.307992203,0.97,0.188218391,0.47,-9.54,-57.44,Amazônia
Araputanga,5101258,1.26940311025419,0.281008254722535,-15.47,-58.35,136640.2,5312,120225.17,2161,6662,164124,23253.5,2.23684e-06,11963,0.73,0.35,0.163558106,0.367346939,0.74,0.24964132,10071,-15.47,-58.35,Amazônia
Arenápolis,5101308,1.21673875516678,0.269349926182408,-14.44,-56.84,29423.8,1001,12747.23,736,808,30959,6547.27,9.83354e-06,13997,0.74,0.24,0.003521127,0.361290323,0.97,0.165492958,22751,-14.44,-56.84,Amazônia
Aripuanã,5101407,1.12545803892695,0.249143078922329,-10.16,-59.45,1112073.1,12377,119517.07,5518,9267,178659,708519,9.88045e-07,10573,0.73,0.08,0.002399232,0.261111111,0.84,0.11756238,0.85,-10.16,-59.45,Amazônia
Barra do Bugres,5101704,1.1981595465722,0.265237039630363,-15.07,-57.18,380886.9,21455,195848.94,2824,9061,391252,161650,1.1589e-06,9.06,0.69,0.2,0.016917293,0.18443804,0.84,0.12406015,5625,-15.07,-57.18,Amazônia
Bom Jesus do Araguaia,5101852,1.89888034331929,0.420355871899692,-12.17,-51.5,330690.7,18849,270304.74,3038,47704,351345,49560,2.58724e-06,6369,0.77,0.03,0,0.231284916,0.97,0.154825027,1466,-12.17,-51.5,Amazônia
Brasnorte,5101902,1,0.221370384594587,-12.15,-57.97,991359.9,38380,419494.72,5632,23727,1101164,507455,9.19977e-07,11515,0.75,0.16,0.008483563,0.37065053,0.83,0.365853659,1171,-12.15,-57.97,Amazônia
Cáceres,5102504,1.26807130306031,0.28071343205182,-16.07,-57.67,1717353.6,17984,244503,9270,15711,479699,371009.54,4.48503e-07,10359,0.74,0.14,0.008766968,0.319587629,0.9,0.199943439,3711,-16.07,-57.67,Amazônia
Campinápolis,5102603,1,0.221370384594587,-14.51,-52.89,290040,6986,119160.66,4057,4445,181598,75440.14,1.78933e-06,21226,0.75,0.14,0.096269555,0.243055556,0.92,0.154031288,2572,-14.51,-52.89,Amazônia
Campo Novo do Parecis,5102637,1,0.221370384594587,-13.67,-57.89,561389.7,65447,924534,4076,53805,2225382,146191,1.06733e-06,32.52,0.35,0.62,0.048327138,0.425742574,0.75,0.397769517,3556,-13.67,-57.89,Amazônia
Canabrava do Norte,5102694,1.52424956956355,0.337423713432417,-11.05,-51.83,215450.3,4608,40621.22,1719,1740,101944,48131.42,2.7084e-06,6782,0.78,0.06,0,0.330049261,0.98,0.090053763,1341,-11.05,-51.83,Amazônia
Canarana,5102702,1.08548608086006,0.240294471192063,-13.55,-52.16,790209.3,43056,589716,2623,65960,736139,410696,3.04187e-05,11933,0.27,0.54,0.006756757,0.408653846,0.87,0.418918919,1903,-13.55,-52.16,Amazônia
Carlinda,5102793,1.69194441834006,0.374546386600603,-9.95,-55.83,193907.5,7190,107302,3084,6763,149210,58899,1.83958e-06,11005,0.83,0.17,0.036117382,0.236363636,0.92,0.212189616,4195,-9.95,-55.83,Amazônia
Castanheira,5102850,1.33588907029398,0.295726277266684,-11.13,-58.6,419381.6,8852,84276,3187,2951,156861,171275.27,1.17637e-06,6912,0.86,0.08,0.000694444,0.241855874,1,0.100694444,2162,-11.13,-58.6,Amazônia
Cláudia,5103056,1.06487648105807,0.235732116157556,-11.51,-54.89,217042.1,17826,237698,2069,22861,396880,100128.94,4.28325e-06,18629,0.58,0.35,0.036827196,0.247474748,0.47,0.208215297,3043,-11.51,-54.89,Amazônia
Colíder,5103205,1.55325456309086,0.343844560004721,-10.81,-55.45,246859.8,9790,130206.53,4088,6324,210430,52474,1.23228e-06,8782,0.78,0.11,0.018508132,0.218315617,0.92,0.265844083,10405,-10.81,-55.45,Amazônia
Colniza,5103254,1.02775073619438,0.227513575738719,-9.45,-59.22,798507.8,11471,88513.35,11096,3073,207933,473938.68,8.7548e-07,11.32,0.79,0.02,0,0.176011356,0.74,0.195107914,1294,-9.45,-59.22,Amazônia
Comodoro,5103304,1.24992761728111,0.276696957352915,-13.66,-59.78,516907.6,14411,240291,4869,13154,413500,203778.76,1.38741e-06,11.31,0.68,0.2,0.010770505,0.233850129,0.9,0.134217067,0.93,-13.66,-59.78,Amazônia
Confresa,5103353,1.25394473793437,0.27758622889689,-10.64,-51.56,440013.7,11008,124785.92,6516,4971,236564,128413.86,1.14631e-06,9137,0.84,0.05,0.00173913,0.249066003,0.99,0.173043478,5.08,-10.64,-51.56,Amazônia
Conquista D'Oeste,5103361,0.999999999999966,0.22137038459458,-14.54,-59.54,101742.4,2459,21563.23,716,1259,101418,41600.95,6.72159e-06,12736,0.78,0.46,0,0.393617021,0.38,0.196078431,1438,-14.54,-59.54,Amazônia
Cotriguaçu,5103379,1.39942140248051,0.309790454077007,-9.85,-58.41,541269.9,6305,61288,6052,2903,122384,357660.61,1.35681e-06,11696,0.76,0.03,0.003419639,0.240987984,0.88,0.115779189,1984,-9.85,-58.41,Amazônia
Curvelândia,5103437,1,0.221370384594587,-15.6,-57.91,29078,1730,1,1245,226,90485,695158,6.50112e-06,7554,0.84,0.04,0.010729614,0.276836158,0.99,0.034334764,14063,-15.6,-57.91,Amazônia
Denise,5103452,1.16807941362223,0.258578189030572,-14.73,-57.05,109490,8280,261315.26,2326,6343,265685,26589.35,2.79951e-06,6604,0.79,0.02,0.001848429,0.384823848,0.88,0.009242144,7129,-14.73,-57.05,Amazônia
Diamantino,5103502,1,0.221370384594587,-14.4,-56.44,586433.2,60796,875170,5024,64826,1551889,165962.29,1.22641e-06,12181,0.66,0.39,0.020125786,0.317901235,0.71,0.249056604,2599,-14.4,-56.44,Amazônia
Feliz Natal,5103700,1.09695279131949,0.242832861296501,-12.38,-54.91,367142.4,26624,290697.47,2385,22760,474434,212529.57,4.67733e-06,16871,0.57,0.4,0.029605263,0.25433526,0.92,0.286184211,1152,-12.38,-54.91,Amazônia
Figueirópolis D'Oeste,5103809,1.65757513101825,0.366938044247932,-15.44,-58.74,81383.9,4191,47178.65,1703,3476,90489,9273,3.45212e-06,9604,0.83,0.38,0.115760112,0.290268456,0.9,0.386331939,3878,-15.44,-58.74,Amazônia
Gaúcha do Norte,5103858,1.19496548309119,0.264529968569154,-13.24,-53.08,574927.4,41831,412113,4591,42836,634962,229868,2.1357e-06,14208,0.46,0.35,0.001915709,0.33126935,0.92,0.285440613,0.43,-13.24,-53.08,Amazônia
Glória D'Oeste,5103957,1.42336520004892,0.31509090175338,-15.76,-58.35,71456.4,1794,22225.97,842,221,41344,13345.23,4.47256e-06,6098,0.76,0.31,0,0.277580071,0.96,0.204081633,3548,-15.76,-58.35,Amazônia
Guarantã do Norte,5104104,1.04956573871841,0.232342771237397,-9.78,-54.9,324283.6,10673,108241,4674,3128,207330,115896,1.34894e-06,10.27,0.72,0.41,0.019270475,0.26919519,0.96,0.214039917,7287,-9.78,-54.9,Amazônia
Indiavaí,5104500,1.38792926758056,0.307246435754393,-15.49,-58.57,56154.7,1800,39817.05,727,2325,55536,13302.66,6.40243e-06,10234,0.69,0.45,0.242857143,0.302083333,0.91,0.228571429,4468,-15.49,-58.57,Amazônia
Ipiranga do Norte,5104526,1,0.221370384594587,-12.24,-56.14,368524.8,52543,837463.84,2028,84257,1101353,103236.64,2.77571e-06,4.88,0.35,0.9,1e-10,0.166666667,0.9,0.754491018,2068,-12.24,-56.14,Amazônia
Itanhangá,5104542,1.23998696115536,0.274496390483236,-12.17,-56.68,277115.1,15068,182027.68,2932,19538,400660,113733.47,5.6238e-06,8842,0.92,0.27,0.042536116,0.361413044,0.34,0.207865169,2207,-12.17,-56.68,Amazônia
Itaúba,5104559,1,0.221370384594587,-11.06,-55.27,315315.4,11717,142827.26,1019,8660,247677,184752.63,3.71669e-06,19697,0.37,0.44,0.008403361,0.529411765,0.76,0.168067227,0.84,-11.06,-55.27,Amazônia
Jauru,5105002,1.3188507260994,0.291954492459475,-15.34,-58.86,137193,3696,59131.69,2935,1553,111211,14711.05,2.54822e-06,7.3,0.86,0.16,0.050672182,0.216981132,0.93,0.194415719,6.46,-15.34,-58.86,Amazônia
Juara,5105101,0.999999999999311,0.628957697322033,-11.25,-57.52,1521652.2,34008,313591.35,5469,11854,565069,846094,4.9612e-07,12.84,0.68,0.12,0.005328597,0.320543565,0.96,0.12847839,1496,-11.25,-57.52,Amazônia
Juína,5105150,1.09578431573155,0.689201979984588,-11.37,-58.74,744663.7,13805,252854.01,6617,9656,247954,309222,6.41277e-07,11132,0.71,0.07,0.001449801,0.290562529,0.96,0.112359551,1519,-11.37,-58.74,Amazônia
Juruena,5105176,1.00000000000055,0.628957697322811,-10.31,-58.35,272570.7,4424,40463.68,2935,1223,61888,143253.37,2.31381e-06,9299,0.7,0.03,0.000944287,0.324232082,0.99,0.133144476,5366,-10.31,-58.35,Amazônia
Lambari D'Oeste,5105234,1,0.628957697322467,-15.32,-58,183858,14141,70380.09,1641,1337,315314,52545.07,2.86153e-06,8496,0.61,0.16,0.002358491,0.272727273,0.99,0.129716981,3335,-15.32,-58,Amazônia
Lucas do Rio Verde,5105259,0.999999999999923,0.628957697322418,-13.05,-55.91,315746.1,48201,791927,2605,46992,1228606,82765,2.04902e-06,17478,0.36,0.76,0.009345794,0.510638298,0.85,0.433021807,16738,-13.05,-55.91,Amazônia
Luciara,5105309,0.999999999999822,0.628957697322355,-11.22,-50.66,154860.2,992,7842.99,617,1000,11767,20406.84,9.4679e-06,6036,0.47,0.05,0,0.459677419,0.99,0.041284404,0.48,-11.22,-50.66,Amazônia
Vila Bela da Santíssima Trindade,5105507,1.10167981819551,0.69291000163888,-15,-59.95,1023684.2,24550,301935.74,5308,16700,628146,334385.26,4.93017e-07,7489,0.69,0.28,0.03879027,0.395243488,0.93,0.226166995,1157,-15,-59.95,Amazônia
Marcelândia,5105580,1.03047429959642,0.648124742624146,-11.13,-54.59,709477.6,16910,192722.42,3015,8549,285513,385770,2.20339e-06,9917,0.55,0.17,0.00989011,0.275303644,0.78,0.22967033,0.85,-11.13,-54.59,Amazônia
Matupá,5105606,1.38587470161486,0.871656561105143,-10.05,-54.93,288885,32605,202581.4,3154,45786,292286,116199.72,1.91864e-06,11683,0.73,0.11,0.012409514,0.295035461,0.98,0.263702172,3041,-10.05,-54.93,Amazônia
Mirassol d'Oeste,5105622,1.00000000000024,0.628957697322618,-15.67,-58.09,97491.7,14839,123558.23,3854,972,158721,14999,2.70921e-06,12868,0.79,0.09,0.001404494,0.294623656,0.61,0.138342697,24793,-15.67,-58.09,Amazônia
Nortelândia,5106000,1,0.628957697322467,-14.45,-56.8,162684.6,3689,43114.01,1094,996,191868,98927.01,7.97271e-06,11704,0.66,0.31,0.002242153,0.288808664,0.48,0.33632287,4355,-14.45,-56.8,Amazônia
Nova Bandeirantes,5106158,1.0000000000008,0.628957697322969,-9.81,-57.86,668574.8,9312,67453,4296,4797,102431,336453.05,1.0213e-06,9806,0.83,0.06,0,0.264653641,0.97,0.137761378,1509,-9.81,-57.86,Amazônia
Nova Lacerda,5106182,1,0.628957697322467,-14.47,-59.6,307040.2,5837,61691.52,2606,9691,246164,119779.78,1.82964e-06,8934,0.77,0.06,0.004552352,0.217603912,0.7,0.135053111,1322,-14.47,-59.6,Amazônia
Nova Santa Helena,5106190,1.00521547226806,0.632238008750637,-10.85,-55.17,162901.7,6661,75775.63,891,3165,125482,60481.34,3.71124e-06,12513,0.71,0.39,0.022160665,0.304526749,0.92,0.282548476,1514,-10.85,-55.17,Amazônia
Nova Canaã do Norte,5106216,1.48739369951188,0.935507716256935,-10.55,-55.95,436540.1,17568,182190.72,3818,14443,322223,146138,1.12111e-06,7647,0.8,0.08,0.00063012,0.210121012,0.96,0.311909263,2.08,-10.55,-55.95,Amazônia
Nova Mutum,5106224,1,0.628957697322467,-13.83,-56.08,766160.4,82811,1362809.35,4729,97590,2286255,263014,1.06157e-06,13576,0.43,0.59,0.027231468,0.411320755,0.61,0.403933434,4.47,-13.83,-56.08,Amazônia
Nova Olímpia,5106232,1,0.628957697322467,-14.79,-57.28,136078.3,2075,31529.18,1866,184,142068,35171,3.22768e-06,8589,0.71,0.14,0.00443459,0.345454546,1,0.215077605,14231,-14.79,-57.28,Amazônia
Nova Ubiratã,5106240,1,0.628957697322467,-12.99,-55.25,783975.9,69110,830935.46,3524,37688,1559525,306844,1.51898e-06,10733,0.68,0.54,0.092413793,0.293375394,0.8,0.31862069,0.91,-12.99,-55.25,Amazônia
Novo Mundo,5106265,1.48371257682125,0.933192445805874,-9.94,-55.19,337579.5,12395,161228.87,3400,6623,277209,119495,1.2453e-06,8372,0.72,0.14,0.015793849,0.262121212,0.9,0.248545303,1507,-9.94,-55.19,Amazônia
Novo Horizonte do Norte,5106273,1.06505920859039,0.669877187347098,-11.41,-57.35,69760.2,2997,29174.47,1269,1546,45925,14516,4.5256e-06,6136,0.81,0.12,0,0.190045249,0.99,0.202554745,4314,-11.41,-57.35,Amazônia
Paranaíta,5106299,1.22700239444548,0.771732600619581,-9.66,-56.47,380652.2,11330,116316.36,4674,7193,258049,148416,1.07341e-06,10517,0.68,0.07,0.002304148,0.197879859,0.75,0.187788018,2269,-9.66,-56.47,Amazônia
Paranatinga,5106307,1,0.628957697322467,-14.43,-54.05,1299909,35362,549439.21,4675,33241,1000473,526762,9.50935e-07,12307,0.58,0.25,0.003457217,0.253623188,0.67,0.14088159,0.89,-14.43,-54.05,Amazônia
Novo Santo Antônio,5106315,1.16838290781744,0.734863423291787,-12.28,-50.96,140271.9,1346,25149.25,719,1717,10380,31126.33,9.77234e-06,8.62,0.48,0.1,0.008733625,0.341614907,0.98,0.139737991,0.57,-12.28,-50.96,Amazônia
Peixoto de Azevedo,5106422,1.26885721784298,0.798057513965514,-10.22,-54.98,668826.1,17759,185550.22,6364,4542,191208,240489.48,1.36211e-06,7856,0.76,0.07,0.03577149,0.222637979,0.99,0.191671116,2335,-10.22,-54.98,Amazônia
Pontes e Lacerda,5106752,1.23480411816295,0.776639554804068,-15.22,-59.33,636327.7,17752,263587.33,4335,15307,461254,218106,7.19513e-07,9644,0.7,0.21,0.017665131,0.297333333,0.91,0.201228879,5116,-15.22,-59.33,Amazônia
Porto Alegre do Norte,5106778,1.24882682341426,0.785459243209164,-10.87,-51.63,236794.2,6763,61946.46,2744,2432,196045,80993.42,3.036e-06,8.6,0.8,0.1,0.008827238,0.312186978,0.98,0.04035309,3.02,-10.87,-51.63,Amazônia
Porto dos Gaúchos,5106802,1,0.628957697322467,-11.53,-57.41,500978.5,39936,354874.96,1533,10404,830136,226986,2.21147e-06,11904,0.5,0.32,0,0.301136364,0.9,0.28,0.77,-11.53,-57.41,Amazônia
Porto Esperidião,5106828,1.54972558092631,0.974711832861133,-15.85,-58.45,541108.8,9017,105496.93,3672,6992,183721,134879,8.70795e-07,8.51,0.74,0.21,0.033361848,0.253054101,0.91,0.145423439,1997,-15.85,-58.45,Amazônia
Porto Estrela,5106851,1,0.628957697322467,-15.32,-57.22,116871.5,1084,25424.59,1214,1695,56900,36615.81,4.08466e-06,7396,0.59,0.78,0.202531646,0.24738676,1,0.098101266,1445,-15.32,-57.22,Amazônia
Querência,5107065,0.99999999999989,0.628957697322397,-12.47,-52.37,834190.2,68800,914746.06,5770,167339,1543162,381325,1.77781e-06,12392,0.68,0.39,0.002949853,0.334269663,0.86,0.294985251,0.93,-12.47,-52.37,Amazônia
São José dos Quatro Marcos,5107107,1.00000000000025,0.628957697322622,-15.62,-58.17,110095.3,2908,55750.9,3999,2201,138561,15845.08,2.29742e-06,8394,0.8,0.14,0.036352041,0.232752085,0.71,0.087372449,14327,-15.62,-58.17,Amazônia
Reserva do Cabaçal,5107156,1.00000000000013,0.628957697322547,-15.07,-58.46,105130.4,1583,17178.31,608,1380,26346,66684.48,1.27233e-05,8733,0.66,0.33,0.037453184,0.369668246,0.98,0.138576779,1972,-15.07,-58.46,Amazônia
Ribeirão Cascalheira,5107180,1.33711649647601,0.840989712675436,-12.94,-51.82,767408.6,17961,227103.38,2835,12507,320792,282107.6,1.62821e-06,7812,0.68,0.14,0.005807201,0.306497175,0.93,0.18931475,0.86,-12.94,-51.82,Amazônia
Rio Branco,5107206,1.00000000000004,0.628957697322494,-15.24,-58.11,45611.8,682,12133.04,525,91,23921,10047.2,1.23193e-06,5017,0.73,0.1,0.014440433,0.273469388,0.99,0.064981949,8936,-15.24,-58.11,Amazônia
Santa Carmem,5107248,1,0.628957697322467,-11.91,-55.22,234416.3,20451,261578,930,18673,477154,114064.15,5.26274e-06,13232,0.34,0.63,0.13372093,0.351351351,0.78,0.395348837,1131,-11.91,-55.22,Amazônia
Santo Afonso,5107263,1.21732766510145,0.76564760512914,-14.49,-57,119092.1,4900,69564.55,1058,1742,120283,21015.24,3.65396e-06,8302,0.65,0.12,0.007792208,0.382165605,0.86,0.251948052,2597,-14.49,-57,Amazônia
São José do Rio Claro,5107305,1.58993204830324,1,-13.44,-56.72,287759.8,22434,421430.13,2968,52925,345611,91568,2.44453e-06,10095,0.62,0.23,0.009887006,0.276457883,0.33,0.310734463,4352,-13.44,-56.72,Amazônia
São José do Xingu,5107354,1,0.628957697322467,-10.8,-52.74,612151.8,12107,211632.77,1973,9160,445282,197592.19,1.43218e-06,10842,0.56,0.14,0,0.621621622,0.96,0.105263158,0.73,-10.8,-52.74,Amazônia
Rondolândia,5107578,0.999999999999734,0.628957697322299,-10.83,-61.47,715451.6,11317,79621.15,2190,8649,86416,347112.64,1.64873e-06,15504,0.65,0.19,0,0.289256198,0.92,0.24025974,0.3,-10.83,-61.47,Amazônia
Santa Cruz do Xingu,5107743,1,0.628957697322467,-10.15,-52.39,336436,11034,108312.77,1005,1997,130056,167198.86,4.07441e-06,9993,0.66,0.22,0.003816794,0.446969697,0.69,0.198473282,0.43,-10.15,-52.39,Amazônia
Salto do Céu,5107750,1.31609151441972,0.827765888375064,-15.13,-58.12,145570.1,2093,26438.44,1380,1428,63246,38380,2.95219e-06,7066,0.73,0.15,0.035117057,0.34591195,0.79,0.165551839,1908,-15.13,-58.12,Amazônia
Santa Terezinha,5107776,1,0.628957697322467,-10.47,-50.5,356744.5,11000,80029.02,2948,3080,165855,157467.83,2.99711e-05,13827,0.8,0.07,0,0.363796134,0.99,0.06601467,1245,-10.47,-50.5,Amazônia
São Félix do Araguaia,5107859,1.00516214707888,0.632204469462441,-11.61,-50.66,1015647.5,41164,430295.15,5089,36475,906881,337327.32,1.35099e-06,8285,0.67,0.1,0.003738318,0.419106317,0.77,0.14953271,0.68,-11.61,-50.66,Amazônia
Sapezal,5107875,1,0.628957697322467,-12.98,-58.76,797174.4,91603,1563119.64,6670,154553,2551757,305618,1.40312e-06,26.32,0.27,0.69,0.02238806,0.555555556,0.74,0.462686567,1784,-12.98,-58.76,Amazônia
Serra Nova Dourada,5107883,1.27864727208763,0.80421504393989,-12.09,-51.4,92923.7,2171,34935.89,1743,2032,43301,13639.56,6.06647e-06,6928,0.69,0.04,0,0.3375,0.99,0.17965368,1.05,-12.09,-51.4,Amazônia
Sinop,5107909,1,0.628957697322467,-11.86,-55.5,279309.7,26414,455842,3299,39188,866283,89009,2.92905e-06,24201,0.6,0.41,0.037393162,0.313953488,0.74,0.165598291,34466,-11.86,-55.5,Amazônia
Sorriso,5107925,1,0.628957697322467,-12.54,-55.71,827833,119553,1740963.86,4937,100341,2943502,201063,7.48007e-07,15941,0.4,0.7,0.036144578,0.333333333,0.84,0.446987952,9117,-12.54,-55.71,Amazônia
Tabaporã,5107941,1,0.628957697322467,-10.8,-56.61,531917.8,21018,283347,2631,14097,699207,248835.44,1.75418e-06,13901,0.74,0.24,0.013227513,0.293103448,0.97,0.148148148,1102,-10.8,-56.61,Amazônia
Tangará da Serra,5107958,1,0.628957697322467,-14.61,-57.48,333557.8,24295,321648,5962,14963,774091,82122,1.27405e-06,12.66,0.74,0.19,0.001916933,0.307363927,0.76,0.099041534,8519,-14.61,-57.48,Amazônia
Tapurah,5108006,0.999999999999999,0.628957697322466,-12.77,-56.55,267877.8,29955,492033.24,2268,64611,931804,84563,2.16302e-06,12216,0.4,0.81,0.022727273,0.411764706,0.9,0.386363636,2888,-12.77,-56.55,Amazônia
Terra Nova do Norte,5108055,1.33494062834664,0.839621183667112,-10.51,-55.23,219709.7,9950,74985.03,4003,2590,147995,46095.04,1.74886e-06,10168,0.75,0.35,0.25280112,0.254385965,0.93,0.198179272,3.95,-10.51,-55.23,Amazônia
União do Sul,5108303,1,0.628957697322466,-11.53,-54.35,212398.4,12853,144449,1104,9144,265757,117158.92,8.9491e-06,20354,0.47,0.31,0.006493507,0.23857868,0.44,0.217532468,0.76,-11.53,-54.35,Amazônia
Vale de São Domingos,5108352,1.47628538646186,0.928521057259857,-15.29,-59.06,123548.5,2946,39808.7,985,1825,85384,44317,3.85773e-06,6914,0.87,0.14,0.016161616,0.230569948,0.97,0.123232323,1611,-15.29,-59.06,Amazônia
Vera,5108501,0.999999999999846,0.62895769732237,-12.3,-55.31,231162.2,33942,516243.98,2090,25179,778096,83871.74,3.2003e-06,11078,0.59,0.54,0.039719626,0.357894737,0.53,0.273364486,3.69,-12.3,-55.31,Amazônia
Vila Rica,5108600,1.03313505793654,0.649798247062878,-10.01,-51.11,699719.3,32596,162473,5129,11040,338843,259678,7.71125e-07,14583,0.71,0.09,0.000660502,0.292655367,0.68,0.165785997,3342,-10.01,-51.11,Amazônia
Nova Guarita,5108808,1,0.628957697322467,-10.31,-55.4,76534.6,4308,49226.28,1499,1757,77284,11446.13,3.35453e-06,11843,0.85,0.24,0.120954003,0.239263804,0.95,0.262350937,4,-10.31,-55.4,Amazônia
Nova Marilândia,5108857,1,0.628957697322467,-14.36,-56.96,95651.8,1708,34817.82,816,300,68312,25864.18,4.55921e-06,8882,0.51,0.33,0,0.442622951,0.94,0.182222222,1631,-14.36,-56.96,Amazônia
Nova Maringá,5108907,1,0.628957697322466,-13.02,-57.07,611784.9,22278,332011.28,1474,12451,537853,396605,2.93692e-06,10384,0.42,0.43,0.006944444,0.315384615,0.9,0.256944444,0.71,-13.02,-57.07,Amazônia
Nova Monte Verde,5108956,1.01107252731509,0.635921848606106,-9.98,-57.53,403976.2,8614,98673.72,2325,4535,129810,205060.01,1.21838e-06,13419,0.77,0.18,0.002728513,0.271047228,0.98,0.188267394,1713,-9.98,-57.53,Amazônia
