"Cidade","Bioma","Estado","Regiao","Geocode","Eficiencia_VRS","Efic_Norm_VRS","Eficiencia_CRS","Efic_Norm_CRS","Latitude","Longitude","x1","x2","x3","x4","x5","y1","y2","Iy3","Iy4","z1","z2","z3","z4","z5","z6","z7","z8","z9","cluster","Eficiencia_Bootstrap"
"Nova Guarita","Amazônia","MT","CENTRO-OESTE",5108808,1.45883436761925,0.685478778260451,1.68943677663308,0.591913242230304,-10.31,-55.4,76534.6,4308,49226.28,1499,1757,77284,11446.13,3.35453e-06,11843,0.85,0.24,0.120954003,0.239263804,0.95,0.262350937,4,-10.31,-55.4,"0.51 - 0.75",1.58354738351961
"Nova Marilândia","Amazônia","MT","CENTRO-OESTE",5108857,1.02499950670024,0.975610225627602,1.17097064046726,0.853992376445038,-14.36,-56.96,95651.8,1708,34817.82,816,300,68312,25864.18,4.55921e-06,8882,0.51,0.33,0,0.442622951,0.94,0.182222222,1631,-14.36,-56.96,"0.76 - 1.00",1.10410600378927
"Nova Maringá","Amazônia","MT","CENTRO-OESTE",5108907,1,1,1.00000000000051,0.999999999999486,-13.02,-57.07,611784.9,22278,332011.28,1474,12451,537853,396605,2.93692e-06,10384,0.42,0.43,0.006944444,0.315384615,0.9,0.256944444,0.71,-13.02,-57.07,"0.76 - 1.00",1.17005285808064
"Nova Monte Verde","Amazônia","MT","CENTRO-OESTE",5108956,1.05255993191364,0.950064665849404,1.23203554421274,0.811664894488891,-9.98,-57.53,403976.2,8614,98673.72,2325,4535,129810,205060.01,1.21838e-06,13419,0.77,0.18,0.002728513,0.271047228,0.98,0.188267394,1713,-9.98,-57.53,"0.76 - 1.00",1.1203678886272
"Abadia de Goiás","Cerrado","GO","CENTRO-OESTE",5200050,0.99999999999855,1.00000000000145,1,1,-16.75,-49.43,9560.9,278,7952.69,476,187,15161,1856.5,2.62137e-05,15.99,0.54,0.12,1e-10,0.551724138,0.92,0.016949153,55553,-16.75,-49.43,"0.76 - 1.00",1.1587355159026
"Abadiânia","Cerrado","GO","CENTRO-OESTE",5200100,1.00000000000019,0.999999999999813,1.00000000000084,0.999999999999157,-16.2,-48.7,76881.3,3029,58177.81,2503,888,136748,17179,7.96151e-06,8413,0.52,0.29,0.003015075,0.354523227,0.83,0.057286432,17964,-16.2,-48.7,"0.76 - 1.00",1.12424696758056
"Acreúna","Cerrado","GO","CENTRO-OESTE",5200134,1.30586064198347,0.765778497222418,1.32007189064929,0.757534500267358,-17.39,-50.37,135871.1,14101,132663,2048,7815,239732,16675.27,3.38804e-06,10166,0.52,0.63,0.368550369,0.584033613,0.84,0.125307125,14097,-17.39,-50.37,"0.76 - 1.00",1.39643306753597
"Adelândia","Cerrado","GO","CENTRO-OESTE",5200159,1.00000000000003,0.999999999999973,0.999999999999336,1.00000000000066,-16.41,-50.16,9244.9,202,4509.79,251,33.27,9826,1831.97,2.7414e-05,6168,0.74,0.05,0.007692308,0.142857143,0.87,0.192307692,22227,-16.41,-50.16,"0.76 - 1.00",1.16543119462987
"Água Fria de Goiás","Cerrado","GO","CENTRO-OESTE",5200175,1.30944885260354,0.763680076554141,2.66071168413582,0.375839293660558,-14.98,-47.78,161250.5,9936,125093.66,2432,4679,297870,44683,6.33719e-06,16402,0.56,0.22,0.001545595,0.483660131,0.85,0.115919629,2766,-14.98,-47.78,"0.76 - 1.00",1.51569154820167
"Água Limpa","Cerrado","GO","CENTRO-OESTE",5200209,1.71993787361128,0.581416349591943,1.72402444775707,0.580038178287428,-18.07,-48.76,43014.6,2536,20138.94,679,246,52519,8457.42,7.51161e-06,4997,0.76,0.94,0,0.329376855,0.82,0.104519774,4344,-18.07,-48.76,"0.51 - 0.75",2.21013307226511
"Águas Lindas de Goiás","Cerrado","GO","CENTRO-OESTE",5200258,1,1,0.999999999999349,1.00000000000065,-15.76,-48.28,2091.4,264,3143.86,130,41,7910,549832,0.000112642,28182,0.72,0.56,0.03125,0.5,0.94,0.125,1039.41,-15.76,-48.28,"0.76 - 1.00",1.45272455168473
"Alexânia","Cerrado","GO","CENTRO-OESTE",5200308,2.47343463679961,0.404296109192481,4.10514143609864,0.243596966283909,-16.08,-48.5,47629.4,2199,41441.93,2213,1533,61948,9474.48,6.49217e-06,13734,0.66,0.17,0.013377926,0.397887324,0.89,0.120401338,31572,-16.08,-48.5,"0.26 - 0.50",3.03511102089162
"Aloândia","Cerrado","GO","CENTRO-OESTE",5200506,1.88664703928045,0.530040849814383,1.88746824692371,0.529810237406563,-17.72,-49.47,10207.5,358,5013.09,341,455,17475,1595.16,2.63123e-05,9164,0.83,0.14,1e-10,0.403225807,0.99,0.117647059,20272,-17.72,-49.47,"0.51 - 0.75",2.40606963152093
"Alto Horizonte","Cerrado","GO","CENTRO-OESTE",5200555,2.55985195141055,0.390647591728488,4.50127474269278,0.222159289793045,-14.19,-49.33,44108.8,1799,10504.68,501,2136,16840,9178.82,1.11216e-05,13255,0.59,0.08,0.067264574,0.472727273,0.87,0.156950673,11482,-14.19,-49.33,"0.26 - 0.50",3.259803146462
"Alto Paraíso de Goiás","Cerrado","GO","CENTRO-OESTE",5200605,1.13572606661961,0.880494011180369,3.76270154800729,0.265766494429938,-14.13,-47.5,100222.8,2978,41619.71,1561,1496,73314,34410,1.27783e-05,34317,0.48,0.21,0.002597403,0.5,0.66,0.135064935,2897,-14.13,-47.5,"0.76 - 1.00",1.40282595337887
"Alvorada do Norte","Cerrado","GO","CENTRO-OESTE",5200803,3.01618463087634,0.331544690521632,3.80397386827903,0.262882983592212,-14.48,-46.49,81035.7,1283,15329.12,980,478,28176,23514,9.51997e-06,8553,0.66,0.4,0.132231405,0.233576642,0.6,0.08815427,6865,-14.48,-46.49,"0.26 - 0.50",3.5927013664753
"Amaralina","Cerrado","GO","CENTRO-OESTE",5200829,3.27908275178578,0.304963331424132,4.97152416822643,0.201145557410967,-13.92,-49.29,112511.9,2684,32643.91,1841,2270,64995,20646.9,4.93252e-06,8612,0.78,0.12,0,0.196581197,0.56,0.136792453,2795,-13.92,-49.29,"0.26 - 0.50",3.89736576404534
"Americano do Brasil","Cerrado","GO","CENTRO-OESTE",5200852,2.41239136412677,0.414526438317763,2.58198630484658,0.387298723514887,-16.25,-49.98,12645.3,498,11574.23,611,366,24029,1009.59,2.00913e-05,6.37,0.82,0.05,0.004975124,0.25,0.98,0.014925373,45057,-16.25,-49.98,"0.26 - 0.50",3.0644742220033
"Amorinópolis","Cerrado","GO","CENTRO-OESTE",5200902,3.20327913765749,0.312180099524915,4.13667269757257,0.241740179392681,-16.61,-51.09,39257,2771,34851.83,791,5043,57437,6987.17,8.10127e-06,9462,0.56,0.1,0.058064516,0.30964467,0.84,0.229032258,8342,-16.61,-51.09,"0.26 - 0.50",4.09246531834089
"Anápolis","Cerrado","GO","CENTRO-OESTE",5201108,1.32116457986526,0.756907969862458,1.43933447806356,0.694765542853786,-16.32,-48.95,58442.8,5205,63356.95,4190,1496,190920,11172,5.58456e-06,14262,0.65,0.17,0.00198544,0.389460154,0.9,0.030443415,402014,-16.32,-48.95,"0.76 - 1.00",1.60282011915708
"Anhanguera","Cerrado","GO","CENTRO-OESTE",5201207,1,1,1,1,-18.33,-48.21,5482.3,94,1,77,15,5059,984069,0.000105201,7918,0.5,0.33,0.041666667,0.636363636,0.88,0.291666667,19772,-18.33,-48.21,"0.76 - 1.00",1.43436577848723
"Anicuns","Cerrado","GO","CENTRO-OESTE",5201306,1.32433378251792,0.755096647990604,1.90822512830294,0.524047181418964,-16.46,-49.96,78085.7,10659,70210.97,2886,423,94126,12119,2.98071e-06,7361,0.7,0.12,0.006243496,0.307936508,0.88,0.170655567,22207,-16.46,-49.96,"0.76 - 1.00",1.59540726409037
"Aparecida de Goiânia","Cerrado","GO","CENTRO-OESTE",5201405,1.08558390669772,0.921163250330361,1.11468779328856,0.89711218335835,-16.82,-49.24,7060.8,907,9171.52,714,713,34908,1644.6,5.24405e-05,25167,0.58,0.09,0.008733625,0.467741936,0.59,0.017467249,1946.19,-16.82,-49.24,"0.76 - 1.00",1.40893993562965
"Aparecida do Rio Doce","Cerrado","GO","CENTRO-OESTE",5201454,2.54205688691479,0.39338222726151,2.70169954202054,0.370137383690017,-18.29,-51.14,56410.2,1621,44670,545,2244,76670,11081.6,6.44822e-06,12.82,0.38,0.4,0.131578947,0.492957747,0.82,0.184210526,4.18,-18.29,-51.14,"0.26 - 0.50",3.32495517339875
"Aporé","Cerrado","GO","CENTRO-OESTE",5201504,2.34269282606532,0.426859206155318,3.01373992956995,0.3318136346764,-18.96,-51.92,244557.8,15562,204342.23,1645,39115,205429,57101,2.1088e-06,6817,0.3,0.59,0.12,0.612565445,0.95,0.145454545,1429,-18.96,-51.92,"0.26 - 0.50",2.87029856714027
"Araçu","Cerrado","GO","CENTRO-OESTE",5201603,2.98911501531716,0.334547180311125,2.99142447715488,0.334288900701612,-16.35,-49.68,14913.1,555,13757.9,566,1107,18831,2798.95,2.13365e-05,7353,0.55,0.15,0,0.43715847,0.8,0.027149321,24978,-16.35,-49.68,"0.26 - 0.50",3.72446124870642
"Aragarças","Cerrado","GO","CENTRO-OESTE",5201702,2.87653129543488,0.347640924883043,5.52788093818915,0.180901146602406,-15.89,-52.25,44850.7,1045,9579.96,754,969,15638,10639.19,1.41027e-05,10792,0.72,0.1,0.007662835,0.29281768,0.47,0.206896552,29922,-15.89,-52.25,"0.26 - 0.50",3.51248091555681
"Aragoiânia","Cerrado","GO","CENTRO-OESTE",5201801,1.55819537222596,0.641768046436596,1.5780363534687,0.633698962512422,-16.91,-49.45,13776.7,1873,17269.34,1285,227,31371,2814,1.51861e-05,15287,0.55,0.14,0.012987013,0.461206897,0.86,0.080519481,44756,-16.91,-49.45,"0.51 - 0.75",1.93229408836873
"Araguapaz","Cerrado","GO","CENTRO-OESTE",5202155,3.3783910002477,0.295998894126429,5.21675284752764,0.191690123957842,-15.09,-50.63,188477.5,4101,50560.32,1926,2032,77751,46527,2.70385e-06,6911,0.65,0.23,0,0.410583942,0.81,0.098654709,3584,-15.09,-50.63,"0.26 - 0.50",4.05437873397168
"Arenópolis","Cerrado","GO","CENTRO-OESTE",5202353,1.55591542189756,0.642708456980534,1.55591542189763,0.642708456980507,-16.38,-51.56,97165.2,3764,1,1163,682,61043,19753.58,4.87084e-06,5316,0.67,0.08,0.014134276,0.398692811,0.92,0.060070671,2752,-16.38,-51.56,"0.51 - 0.75",2.08709876944718
"Aruanã","Cerrado","GO","CENTRO-OESTE",5202502,2.85204911767991,0.350625097513566,3.86794485647402,0.258535226614267,-14.92,-51.08,269037.9,5684,161777.68,1166,5865,107806,78032.42,1.82724e-06,7422,0.27,0.2,0.003690037,0.619834711,0.74,0.022140221,2991,-14.92,-51.08,"0.26 - 0.50",3.56772197336421
"Aurilândia","Cerrado","GO","CENTRO-OESTE",5202601,2.30207261977565,0.434391161864153,2.32492010820167,0.430122306771867,-16.68,-50.46,54548.3,1043,20795.68,922,606,48522,10876.54,6.23216e-06,5051,0.58,0.02,0.002739726,0.452095808,0.86,0.169863014,6053,-16.68,-50.46,"0.26 - 0.50",2.69475973310967
"Avelinópolis","Cerrado","GO","CENTRO-OESTE",5202809,0.999999999999999,1,0.999999999999896,1.0000000000001,-16.46,-49.75,13228.4,907,12221.13,476,22,16109,2640.38,1.33775e-05,6.95,0.74,0.06,0.015075377,0.264705882,0.88,0.090452261,14314,-16.46,-49.75,"0.76 - 1.00",1.42259171375204
"Baliza","Cerrado","GO","CENTRO-OESTE",5203104,1.50021376223402,0.666571674766447,1.50568477828949,0.664149637705734,-16.19,-52.54,127094,1450,24880.73,2506,579,85232,33639.98,5.99082e-06,5724,0.83,0.08,0,0.247718383,0.73,0.130913091,2.62,-16.19,-52.54,"0.51 - 0.75",1.76518498997103
"Barro Alto","Cerrado","GO","CENTRO-OESTE",5203203,1.79585081824074,0.556839125969062,5.3041119498913,0.188532973935532,-14.97,-48.91,79346.2,7583,66594.17,1234,5892,77887,15868.25,5.21574e-05,7.11,0.49,0.18,0.007832898,0.359223301,0.95,0.146214099,9545,-14.97,-48.91,"0.51 - 0.75",2.19390719089036
"Bela Vista de Goiás","Cerrado","GO","CENTRO-OESTE",5203302,1.55165264714501,0.644474136553673,1.60107773843945,0.624579291805462,-16.97,-48.95,91935.6,8701,201077,5058,4167,356912,17753,3.02465e-06,11.22,0.64,0.27,0.092685651,0.454545455,0.82,0.147962032,22349,-16.97,-48.95,"0.51 - 0.75",2.01135449213111
"Bom Jardim de Goiás","Cerrado","GO","CENTRO-OESTE",5203401,3.42897940311402,0.291631964628266,5.13499364067447,0.194742208067984,-16.2,-52.17,166553.5,2659,41119.61,2283,2700,65930,30182.97,3.14902e-06,7837,0.67,0.11,0.009102731,0.269874477,0.86,0.174252276,4683,-16.2,-52.17,"0.26 - 0.50",4.03010485727435
"Bom Jesus de Goiás","Cerrado","GO","CENTRO-OESTE",5203500,1.15278420192664,0.86746504534735,1.46454745284017,0.682804779087709,-18.21,-49.74,121190.9,44449,272092.69,2184,5881,513916,10676.66,3.52769e-06,10592,0.44,0.46,0.018382353,0.458015267,0.73,0.327205882,17.08,-18.21,-49.74,"0.76 - 1.00",1.46228563462205
"Bonfinópolis","Cerrado","GO","CENTRO-OESTE",5203559,2.23122408344001,0.44818447749015,3.08682581179244,0.323957379188599,-16.61,-48.96,10071.6,629,7135.9,598,316,14973,2431,4.82438e-05,10923,0.68,0.2,0.005076142,0.563636364,0.9,0.015228426,73339,-16.61,-48.96,"0.26 - 0.50",2.91568051086471
"Bonópolis","Cerrado","GO","CENTRO-OESTE",5203575,2.6955716566896,0.370978822810479,4.50319082300702,0.222064762366043,-13.63,-49.81,156252.7,3623,57305.85,1550,4313,105930,36299.77,3.36564e-06,8816,0.56,0.4,0,0.377708978,0.58,0.147637795,2544,-13.63,-49.81,"0.26 - 0.50",3.22017011179297
"Brazabrantes","Cerrado","GO","CENTRO-OESTE",5203609,1.8137278889551,0.551350622157609,1.82887951698161,0.546782874822943,-16.43,-49.38,8967.7,445,13122.69,672,191,19641,308922,2.41578e-05,7266,0.55,0.15,0,0.26056338,0.98,0.037037037,29284,-16.43,-49.38,"0.51 - 0.75",2.34002436367594
"Britânia","Cerrado","GO","CENTRO-OESTE",5203807,1.84377402120878,0.542365815168824,1.96928740680431,0.507797895088745,-15.24,-51.16,145751.3,2910,34939.23,572,1834,111647,31360.11,3.38434e-06,6.95,0.48,0.4,0.010989011,0.462585034,0.92,0.120879121,3976,-15.24,-51.16,"0.51 - 0.75",2.35184219430989
"Buriti Alegre","Cerrado","GO","CENTRO-OESTE",5203906,0.999999999999583,1.00000000000042,0.999999999999647,1.00000000000035,-18.14,-49.04,86677.4,3820,60902.43,1393,3318,538884,13469.6,4.44669e-06,7933,0.51,0.25,0.024861879,0.513605442,0.9,0.306629834,10648,-18.14,-49.04,"0.76 - 1.00",1.42087425060559
"Buriti de Goiás","Cerrado","GO","CENTRO-OESTE",5203939,2.61059101614874,0.38305502233561,3.10198176402892,0.322374557966833,-16.18,-50.43,17538.2,655,7777.34,685,414,19321,3734.15,1.54055e-05,10303,0.63,0.08,0,0.317829457,0.85,0.395061728,12961,-16.18,-50.43,"0.26 - 0.50",3.2675355610578
"Buritinópolis","Cerrado","GO","CENTRO-OESTE",5203962,2.55619690152759,0.391206170151602,2.83972599981634,0.352146650791194,-14.47,-46.4,19007.6,489,4257.59,782,86,9767,3536.72,2.62637e-05,8872,0.76,0.13,0.004504505,0.155844156,0.99,0.076576577,13718,-14.47,-46.4,"0.26 - 0.50",3.37158915473163
"Cabeceiras","Cerrado","GO","CENTRO-OESTE",5204003,1.73735433739606,0.575587822515698,2.06960814971486,0.483183253862706,-15.8,-46.92,88304.2,8707,75756.47,1494,1881,176256,11528.14,9.76749e-06,10772,0.73,0.42,0.030150754,0.167883212,0.99,0.120603015,7041,-15.8,-46.92,"0.51 - 0.75",2.12261057247249
"Cachoeira Alta","Cerrado","GO","CENTRO-OESTE",5204102,2.32983264608739,0.429215378057027,3.26038146930585,0.306712576247375,-18.76,-50.94,149692.3,7853,145999.99,1877,4000,203630,26552,2.26015e-06,6697,0.44,0.32,0.086538462,0.537521815,0.92,0.200320513,7254,-18.76,-50.94,"0.26 - 0.50",2.92455406864277
"Cachoeira de Goiás","Cerrado","GO","CENTRO-OESTE",5204201,1.6365746649626,0.611032311210103,1.63657466496301,0.611032311209951,-16.66,-50.64,33676,523,1,367,232,12946,8486.07,1.5644e-05,5883,0.31,0.02,0.014925373,0.433962264,0.85,0.059701493,3345,-16.66,-50.64,"0.51 - 0.75",2.16706690874891
"Cachoeira Dourada","Cerrado","GO","CENTRO-OESTE",5204250,1.86634254334248,0.535807321955527,1.99027793912068,0.502442387740984,-18.49,-49.47,47626.9,7443,86539.5,918,7577,147104,7366,7.7341e-06,11371,0.52,0.5,0.026143791,0.421875,0.81,0.22875817,16032,-18.49,-49.47,"0.51 - 0.75",2.38156614809454
"Caçu","Cerrado","GO","CENTRO-OESTE",5204300,1.95745603384962,0.510867157528619,2.72511552780648,0.366956919732841,-18.55,-51.13,185299.4,15733,236532.95,2231,5950,316210,27713,1.99246e-06,5.51,0.62,0.56,0.175609756,0.341509434,0.8,0.178861789,6791,-18.55,-51.13,"0.51 - 0.75",2.47685461859849
"Caiapônia","Cerrado","GO","CENTRO-OESTE",5204409,0.999999999999411,1.00000000000059,2.72003221944742,0.36764270395413,-16.95,-51.81,661374.7,13690,166913.23,5247,10257,602162,118086,9.91391e-07,7832,0.59,0.15,0.089103596,0.321614583,0.74,0.170692432,2143,-16.95,-51.81,"0.76 - 1.00",1.24289285924607
"Caldas Novas","Cerrado","GO","CENTRO-OESTE",5204508,2.18723373980268,0.457198506863841,3.60359450734781,0.277500700470316,-17.74,-48.62,105744,6781,66289.67,2198,9824,172573,16847,4.36819e-06,8834,0.7,0.25,0.182654402,0.30740038,0.89,0.113009198,52784,-17.74,-48.62,"0.26 - 0.50",2.6677445912494
"Caldazinha","Cerrado","GO","CENTRO-OESTE",5204557,1.48421428744635,0.673757157883542,1.48786278132093,0.672104990160584,-16.71,-49,16185.2,794,14893.62,1256,212,34860,3411,1.61894e-05,9472,0.71,0.19,0.002178649,0.397993311,0.86,0.102396514,14.83,-16.71,-49,"0.51 - 0.75",1.80417551134215
"Campestre de Goiás","Cerrado","GO","CENTRO-OESTE",5204607,2.27913321689032,0.438763295005814,2.27941154781521,0.438709719163479,-16.76,-49.69,21741.4,489,13368.07,466,590,25110,3328,1.32295e-05,5355,0.7,0.08,0.016339869,0.313492064,0.92,0.039215686,13228,-16.76,-49.69,"0.26 - 0.50",2.79204626638722
"Campinaçu","Cerrado","GO","CENTRO-OESTE",5204656,2.61341826426921,0.382640625755184,3.16391256973363,0.316064359542081,-13.78,-48.57,116986.9,1351,20408.12,1437,288,28425,30430.57,5.02693e-06,7717,0.6,0.05,0.002118644,0.364942529,1,0.184322034,1894,-13.78,-48.57,"0.26 - 0.50",3.14137879766834
"Campinorte","Cerrado","GO","CENTRO-OESTE",5204706,3.64819665426929,0.27410803056073,6.83690374730457,0.146265039988935,-14.31,-49.15,105685.1,4635,55080.07,1595,9096,73836,24039.46,8.35474e-06,6703,0.7,0.13,0.034843206,0.29245283,0.87,0.170731707,11545,-14.31,-49.15,"0.26 - 0.50",4.32066080017059
"Campo Alegre de Goiás","Cerrado","GO","CENTRO-OESTE",5204805,1,1,1.15529071687911,0.865582996028381,-17.63,-47.78,202150.2,23939,223094.79,1736,5711,574493,42804,4.25763e-06,12967,0.34,0.69,0.027093596,0.304878049,0.9,0.359605911,2903,-17.63,-47.78,"0.76 - 1.00",1.2729397109478
"Campo Limpo de Goiás","Cerrado","GO","CENTRO-OESTE",5204854,1.89323598683329,0.528196171504558,2.26625684949904,0.441256250464748,-16.29,-49.08,12547.9,1737,11955.04,1121,454,31782,2974.6,2.5365e-05,15024,0.59,0.27,0.008108108,0.292237443,0.81,0.091891892,46034,-16.29,-49.08,"0.51 - 0.75",2.3771411424875
"Campos Belos","Cerrado","GO","CENTRO-OESTE",5204904,1.28475541473971,0.778358268451118,1.28475541474007,0.778358268450903,-13.03,-46.77,64631.3,1300,1,965,209,23252,14104.37,6.41886e-06,8685,0.59,0.05,0,0.246153846,0.97,0.11898017,27326,-13.03,-46.77,"0.76 - 1.00",1.68760421718925
"Campos Verdes","Cerrado","GO","CENTRO-OESTE",5204953,3.60987822554215,0.277017654757541,4.45081294446354,0.224678056004111,-14.25,-49.65,41762.9,1735,10636.94,468,598,22916,10259.44,1.1275e-05,6922,0.73,0.14,0.034682081,0.292682927,0.98,0.323699422,7696,-14.25,-49.65,"0.26 - 0.50",4.59915781056896
"Carmo do Rio Verde","Cerrado","GO","CENTRO-OESTE",5205000,4.7329498322554,0.211284724208342,6.55680306031529,0.152513349997112,-15.35,-49.7,42754,11345,197513.79,3387,4060,39472,7739,8.15924e-06,6462,0.81,0.02,0.00149925,0.221902017,0.97,0.139430285,23563,-15.35,-49.7,"0.00 - 0.25",5.66484058962054
"Castelândia","Cerrado","GO","CENTRO-OESTE",5205059,1.73201215314225,0.57736315428606,1.89502562068879,0.527697350939522,-18.09,-50.2,23795.7,3914,36590.99,334,1365,63111,3633.61,2.20893e-05,8,0.48,0.41,0.284210526,0.396825397,0.82,0.157894737,12115,-18.09,-50.2,"0.51 - 0.75",2.20473666455241
"Catalão","Cerrado","GO","CENTRO-OESTE",5205109,1.06990132836661,0.934665630826601,2.48681484892939,0.402120809448486,-18.17,-47.94,272435.8,19992,298858,5019,9597,641210,56005,2.14545e-06,10055,0.6,0.35,0.044052863,0.389196676,0.9,0.199496539,26794,-18.17,-47.94,"0.76 - 1.00",1.32119348850316
"Caturaí","Cerrado","GO","CENTRO-OESTE",5205208,1.63963833510728,0.609890595132111,1.64186165690342,0.609064713701896,-16.44,-49.49,20364.5,2129,31354.07,1278,535,59251,1572.35,1.65876e-05,8478,0.38,0.18,0.011952191,0.238693467,0.9,0.03187251,24581,-16.44,-49.49,"0.51 - 0.75",1.95438423020164
"Cavalcante","Cerrado","GO","CENTRO-OESTE",5205307,2.43492432409603,0.410690381669767,3.5942839054995,0.278219535877489,-13.79,-47.45,256649.6,1157,13049,3494,906,33685,78247.63,7.39417e-06,11745,0.69,0.04,0,0.187301587,0.65,0.13559322,1413,-13.79,-47.45,"0.26 - 0.50",2.97502851814112
"Ceres","Cerrado","GO","CENTRO-OESTE",5205406,1.63398466736866,0.612000846746243,1.63526088803158,0.611523217682857,-15.3,-49.59,17994.5,1202,16594.41,1078,185,31542,2500,1.69113e-05,11333,0.67,0.09,0.004405286,0.292857143,0.89,0.0969163,103372,-15.3,-49.59,"0.51 - 0.75",2.0189610393891
"Cezarina","Cerrado","GO","CENTRO-OESTE",5205455,3.48572181396816,0.286884626304012,4.11641165305003,0.242930028453072,-16.97,-49.77,34833.2,2186,30945.77,1188,1327,51316,7517.6,9.9751e-06,7884,0.65,0.35,0.173553719,0.476658477,0.96,0.076446281,20168,-16.97,-49.77,"0.26 - 0.50",4.42203127580053
"Chapadão do Céu","Cerrado","GO","CENTRO-OESTE",5205471,1.00000000000008,0.999999999999919,1.04243857245247,0.959289138397262,-18.4,-52.54,161921.5,38214,516330.62,2015,14804,747547,27607.15,4.21433e-06,10856,0.43,0.76,0.122641509,0.384615385,0.84,0.537735849,4169,-18.4,-52.54,"0.76 - 1.00",1.32692431257758
"Cidade Ocidental","Cerrado","GO","CENTRO-OESTE",5205497,1,1,2.35804105650496,0.424080826430639,-16.07,-47.92,19976,1287,16040.81,535,326,24010,3855.63,2.22146e-05,42577,0.56,0.29,0.019230769,0.581818182,0.84,0.083333333,171.23,-16.07,-47.92,"0.76 - 1.00",1.38328175528375
"Cocalzinho de Goiás","Cerrado","GO","CENTRO-OESTE",5205513,1.74521286216182,0.572996006207107,2.45262678731795,0.407726118450146,-15.79,-48.77,118706.4,3016,33091,2801,690,85420,23859,4.86026e-06,8318,0.66,0.17,0.006973501,0.313852814,0.9,0.065550907,10946,-15.79,-48.77,"0.51 - 0.75",2.02411398142681
"Colinas do Sul","Cerrado","GO","CENTRO-OESTE",5205521,5.82875705911743,0.171563163442502,6.520330216965,0.153366465612146,-14.15,-48.07,114970.5,1221,11129.33,935,746,19438,28049,1.33333e-05,10.89,0.61,0.1,0,0.270967742,0.95,0.2,2066,-14.15,-48.07,"0.00 - 0.25",7.50562896172858
"Córrego do Ouro","Cerrado","GO","CENTRO-OESTE",5205703,2.41164697244466,0.414654388235899,2.46763145377491,0.405246901221911,-16.29,-50.54,41735.7,1249,23923.55,1056,706,53652,9368.74,6.91328e-06,7706,0.61,0.05,0,0.316384181,0.94,0.359090909,5438,-16.29,-50.54,"0.26 - 0.50",2.89357100403209
"Corumbá de Goiás","Cerrado","GO","CENTRO-OESTE",5205802,1.51061585722653,0.661981664773457,1.65622096835387,0.603784168361247,-15.92,-48.8,101688.9,1997,37844.98,2412,540,89355,13696,5.6558e-06,7972,0.69,0.1,0.002607562,0.305668016,0.97,0.065189048,10439,-15.92,-48.8,"0.51 - 0.75",1.80866641069342
"Corumbaíba","Cerrado","GO","CENTRO-OESTE",5205901,2.64993658133709,0.377367521563639,2.78349035362776,0.359261169594745,-18.14,-48.56,123838.7,2767,58632.37,1570,1719,112616,24787,2.8762e-06,4843,0.53,0.24,0.012389381,0.470464135,0.88,0.145132743,4954,-18.14,-48.56,"0.26 - 0.50",3.30906015079306
"Cristalina","Cerrado","GO","CENTRO-OESTE",5206206,1,1,1.54278826900822,0.648177083069766,-16.76,-47.61,422808.6,57516,1642847,12925,30500,1703411,88070,1.76054e-06,18221,0.62,0.24,0.030062394,0.324263039,0.56,0.128190584,8982,-16.76,-47.61,"0.76 - 1.00",1.44472061251303
"Cristianópolis","Cerrado","GO","CENTRO-OESTE",5206305,2.92394062340387,0.342004208975989,3.84291696029462,0.260218997790505,-17.19,-48.7,17426.5,1150,19656.47,492,643,26487,4392.69,2.84134e-05,9791,0.64,0.33,0.044198895,0.495238095,0.84,0.104972376,13441,-17.19,-48.7,"0.26 - 0.50",3.77724557536899
"Crixás","Cerrado","GO","CENTRO-OESTE",5206404,2.47329688850137,0.404318626141936,5.67678311356705,0.176156104609683,-14.54,-49.96,418591.3,8835,85652,4327,5657,166501,134148.85,1.79713e-06,8.15,0.57,0.13,0.003780718,0.375647668,0.84,0.201008192,3624,-14.54,-49.96,"0.26 - 0.50",3.13298466888411
"Cromínia","Cerrado","GO","CENTRO-OESTE",5206503,1.97446008468193,0.50646756941713,1.97450272662769,0.506456631593479,-17.28,-49.38,35142.6,572,14831.42,919,1385,36895,7540.8,1.12431e-05,4504,0.64,0.05,0.006060606,0.323024055,0.92,0.081818182,9904,-17.28,-49.38,"0.51 - 0.75",2.40192218984998
"Cumari","Cerrado","GO","CENTRO-OESTE",5206602,2.07299542418829,0.482393732437476,2.10147833034312,0.47585548970982,-18.26,-48.15,41298.6,1104,18583.77,670,302,38925,8738.13,7.10638e-06,5328,0.53,0.24,0.028806584,0.593548387,0.96,0.21399177,5214,-18.26,-48.15,"0.26 - 0.50",2.54173607786865
"Damianópolis","Cerrado","GO","CENTRO-OESTE",5206701,1.40322770873198,0.712642712068196,1.44641671986316,0.691363689500632,-14.56,-46.17,39435.6,668,7782.38,1032,54,18405,10084.29,1.63468e-05,10289,0.7,0.1,0,0.161290323,0.86,0.056213018,8159,-14.56,-46.17,"0.51 - 0.75",1.85624136676413
"Damolândia","Cerrado","GO","CENTRO-OESTE",5206800,2.23897119068817,0.446633705765835,2.2401591701431,0.44639685131665,-16.25,-49.36,7452.4,370,6901.27,497,232,13348,1471.54,2.90333e-05,9755,0.71,0.12,0,0.309392265,0.81,0.045977011,34736,-16.25,-49.36,"0.26 - 0.50",2.91396226379816
