Cidade,Geocode,Eficiencia,Efic_Norm,Latitude,Longitude,x1,x2,x3,x4,x5,y1,y2,Iy3,Iy4,z1,z2,z3,z4,z5,z6,z7,z8,z9,Bioma
Joca Marques,2205458,1.20798147666819,0.639291013965647,-3.47,-42.42,8470.1,598,2900.27,2878,254,9957,1025,6.24722e-05,11946,0.72,0.01,0.003802281,0.104863222,0.54,0.159695817,32143,-3.47,-42.42,Cerrado
José de Freitas,2205508,1,0.529222530571343,-4.75,-42.57,113419,10982,20520.47,7325,475,71630,30328.43,1.2397e-05,18585,0.69,0.05,0.000583771,0.129528695,0.47,0.112667834,25062,-4.75,-42.57,Cerrado
Juazeiro do Piauí,2205516,1.03699125929232,0.548799138423047,-5.17,-41.7,25084.4,990,1,2300,388,13865,21617.17,4.80292e-05,14181,0.69,0.14,0.005668934,0.131092437,0.53,0.156462585,5763,-5.17,-41.7,Cerrado
Lagoinha do Piauí,2205540,1.00000000000011,0.529222530571399,-5.83,-42.62,2443.5,15,1,856,90,3687,459609,0.000195348,10747,0.81,0.05,0,0.145454546,0.56,0.126213592,41.42,-5.83,-42.62,Cerrado
Lagoa Alegre,2205557,1,0.529222530571343,-4.51,-42.62,11829.3,269,2879.47,1934,11,8405,2544.3,6.07895e-05,12618,0.84,0.03,0.002506266,0.074534162,0.64,0.053884712,21271,-4.51,-42.62,Cerrado
Lagoa do Piauí,2205581,1.00000000000016,0.529222530571427,-5.41,-42.64,14916.1,55,16444.19,1727,173,20326,3504.07,9.17129e-05,15068,0.8,0.03,0,0.082304527,0.54,0.106007067,9366,-5.41,-42.64,Cerrado
Landri Sales,2205607,1,0.529222530571343,-7.26,-43.93,60276.1,616,1,2205,21,13765,34086.8,4.46131e-05,10375,0.6,0.01,0,0.2,0.77,0.014067995,4792,-7.26,-43.93,Cerrado
Luzilândia,2205805,1.20826695603451,0.639442096078319,-3.45,-42.36,25569.9,1420,6547.14,7837,531,29370,2236.94,2.68207e-05,11901,0.89,0.01,0,0.086468647,0.82,0.188230384,35.61,-3.45,-42.36,Cerrado
Madeiro,2205854,1.03165157691738,0.545973258204133,-3.48,-42.5,6017.1,377,2253.29,3119,142,11282,1075.64,8.31314e-05,11.08,0.83,0.03,0.003363229,0.115326252,0.46,0.243273543,46118,-3.48,-42.5,Cerrado
Manoel Emídio,2205904,1.28425728807107,0.679657891897664,-8.01,-43.87,24008.7,156,1,1179,85,7438,8782.97,5.81403e-05,8365,0.88,0.01,0.002024292,0.254901961,0.69,0.342105263,3253,-8.01,-43.87,Cerrado
Marcos Parente,2206001,1,0.529222530571343,-7.12,-43.89,30117.3,345,1,900,4225,6962,16347.27,7.6012e-05,11763,0.71,0.11,0.002375297,0.117647059,0.8,0.052256532,6.61,-7.12,-43.89,Cerrado
Matias Olímpio,2206100,1,0.529222530571343,-3.71,-42.55,6711.2,263,1953.33,1767,38,8634,1189.63,8.95121e-05,10245,0.94,0.01,0,0.02195122,0.71,0.062745098,47527,-3.71,-42.55,Cerrado
Miguel Alves,2206209,0.999999999999766,0.529222530571219,-4.16,-42.89,43550.2,1215,8712.24,11863,155,32620,14364.05,2.66071e-05,16228,0.88,0.02,0.001007049,0.081308714,0.58,0.125629406,23828,-4.16,-42.89,Cerrado
Miguel Leão,2206308,1,0.529222530571343,-5.68,-42.73,3235,4623,1,269,67,1557,314184,0.000572564,8763,0.81,0.05,1e-10,0.109090909,0.35,0.037313433,13132,-5.68,-42.73,Cerrado
Milton Brandão,2206357,1.22825823454099,0.650021931078871,-4.68,-41.42,30147.3,741,3944.11,3547,479,15815,3417.35,4.75692e-05,13889,0.9,0.06,0.00075358,0.069538927,0.46,0.238131123,4974,-4.68,-41.42,Cerrado
Monsenhor Gil,2206407,1.02061445310499,0.540132163609912,-5.56,-42.6,16178.7,334,4148.91,2069,333,18043,8435,6.5455e-05,13175,0.77,0.07,0.010810811,0.117875648,0.43,0.127567568,17868,-5.56,-42.6,Cerrado
Monte Alegre do Piauí,2206605,1,0.529222530571342,-9.75,-45.3,145588,1201,18875.89,5230,224,106167,37339.29,1.70961e-05,12812,0.78,0.01,0,0.161616162,0.81,0.171019901,4321,-9.75,-45.3,Cerrado
Morro Cabeça no Tempo,2206654,1.88956429901125,1,-9.72,-43.9,38551.8,498,1514.46,3160,537,6591,6632.1,4.93566e-05,7945,0.8,0.01,0,0.134408602,1,0.09375,1921,-9.72,-43.9,Cerrado
Morro do Chapéu do Piauí,2206670,1,0.529222530571343,-3.74,-42.31,17423.5,345,1,3100,238,8782,5431.06,5.73529e-05,14437,0.74,0.09,0,0.07165109,0.47,0.19504644,20.36,-3.74,-42.31,Cerrado
Murici dos Portelas,2206696,1.0000000000001,0.529222530571393,-3.31,-42.09,6215.7,613,3602.83,4334,114,13592,1269.39,4.95718e-05,11389,0.92,0.01,0.000616523,0.069221261,0.52,0.072749692,18722,-3.31,-42.09,Cerrado
Nazaré do Piauí,2206704,0.999999999999999,0.529222530571342,-6.97,-42.67,23586.5,120,1,1148,122,8659,2067.7,4.63344e-05,11905,0.83,0.05,0,0.115384615,0.7,0.199623352,5495,-6.97,-42.67,Cerrado
Nazária,2206720,0.999999999999973,0.529222530571328,-5.35,-42.81,10546.5,86,6936,2511,84,22078,2399.4,5.10772e-05,10011,0.43,0.06,0.006896552,0.148061105,0.88,0.022988506,23172,-5.35,-42.81,Cerrado
Nossa Senhora de Nazaré,2206753,1.00000000000001,0.529222530571348,-4.63,-42.17,22747.2,32,1,1614,84,15103,6889.79,5.02686e-05,11495,0.8,0.02,0,0.128390597,0.82,0.242774566,13434,-4.63,-42.17,Cerrado
Nossa Senhora dos Remédios,2206803,1.00000000000113,0.529222530571942,-3.97,-42.62,10821.8,488,1,3950,17,13940,1071.9,7.42905e-05,13006,0.7,0.03,0,0.121434393,0.22,0.082201573,23859,-3.97,-42.62,Cerrado
Novo Oriente do Piauí,2206902,1.09839410527539,0.58129490795849,-6.44,-41.93,28143.9,274,3543.06,1829,93,12823,8975.79,6.26358e-05,12283,0.86,0.03,0.001127396,0.097949886,0.75,0.214205186,12308,-6.44,-41.93,Cerrado
Novo Santo Antônio,2206951,1.08245353779126,0.572858800495792,-5.28,-41.93,23473.2,548,1825.24,1335,76,6846,20555.29,9.77234e-06,13216,0.9,0.02,0,0.042016807,0.9,0.383783784,6602,-5.28,-41.93,Cerrado
Oeiras,2207009,1.18727891305472,0.628334750860811,-7.02,-42.13,93896.3,947,9640.35,10587,238,47359,65391.77,1.87512e-05,12279,0.81,0.06,0.002229654,0.120325203,0.79,0.163043478,13481,-7.02,-42.13,Cerrado
Olho D'Água do Piauí,2207108,1,0.529222530571343,-5.84,-42.57,7203.8,125,1,1014,63,7580,2400.93,0.00010446,8.17,0.79,0.03,0,0.227979275,0.69,0.235042735,13201,-5.84,-42.57,Cerrado
Palmeira do Piauí,2207405,1.16375505116512,0.615885393142787,-8.72,-44.23,73527.1,1909,20546.26,3034,1991,41891,26033.16,3.13371e-05,16093,0.75,0.08,0.002614379,0.076759062,0.82,0.188235294,2455,-8.72,-44.23,Cerrado
Palmeirais,2207504,1.12642125868332,0.596127509009743,-5.97,-43.06,27703.9,406,4403.88,3902,53,21344,9408.54,3.99969e-05,7.98,0.69,0.01,0,0.104874446,0.49,0.037181996,9535,-5.97,-43.06,Cerrado
Parnaguá,2207603,1.40081708026529,0.741343960085557,-10.22,-44.63,231126.8,1793,12797.51,4103,591,25292,89575.75,1.18598e-05,13011,0.79,0.06,0,0.18018018,0.9,0.082692308,3095,-10.22,-44.63,Cerrado
Passagem Franca do Piauí,2207751,1,0.529222530571343,-5.85,-42.43,32930.2,108,1,989,402,7038,8165.39,7.6586e-05,12151,0.86,0.04,0.003809524,0.076086957,0.57,0.108571429,5804,-5.85,-42.43,Cerrado
Pau D'Arco do Piauí,2207793,1,0.529222530571343,-5.26,-42.39,18262.2,21.28,2063.87,1954,678,9229,9159.51,9.44046e-05,12234,0.54,0.01,0,0.071566731,0.7,0.19667171,9227,-5.26,-42.39,Cerrado
Pedro II,2207900,0.99999999999999,0.529222530571337,-4.42,-41.45,41411.9,955,10275.48,11501,1045,50825,23446.68,2.79793e-05,17348,0.87,0.04,0.002744237,0.084947427,0.59,0.17233809,24685,-4.42,-41.45,Cerrado
Pimenteiras,2208106,1.258377314968,0.665961627040937,-6.24,-41.41,162582.5,2271,7615.34,4205,918,25916,22385.83,2.75999e-05,14469,0.81,0.04,0.001583949,0.162790698,0.58,0.210137276,2616,-6.24,-41.41,Cerrado
Piracuruca,2208304,1.12215984740125,0.593872274147243,-3.92,-41.7,108157.1,1476,22704,5131,531,44187,45387.54,2.07441e-05,16273,0.68,0.06,0.003940887,0.123595506,0.58,0.293596059,11.95,-3.92,-41.7,Cerrado
Piripiri,2208403,1.09527433776754,0.579643856703187,-4.27,-41.77,57331.8,1436,15507.26,9032,638,58309,9834.08,1.91737e-05,12103,0.8,0.03,0.002023121,0.09540636,0.69,0.14566474,44525,-4.27,-41.77,Cerrado
Porto,2208502,1,0.529222530571343,-3.89,-42.7,4950.4,951,1,2368,1034,10501,902935,0.00010066,14251,0.79,0.07,0,0.034965035,0.44,0.144278607,48901,-3.89,-42.7,Cerrado
Porto Alegre do Piauí,2208551,0.999999999999724,0.529222530571197,-6.96,-44.18,20453.8,233,1338.7,580,649,5069,8072.73,7.36345e-05,14046,0.82,0.03,0,0.105263158,0.43,0.147465438,2278,-6.96,-44.18,Cerrado
Prata do Piauí,2208601,0.999999999999999,0.529222530571342,-5.66,-42.2,7041,9738,709449,434,23,2553,607266,0.000207156,12102,0.9,0.01,1e-10,0.093922652,0.8,0.08,15627,-5.66,-42.2,Cerrado
Redenção do Gurguéia,2208700,1,0.529222530571343,-9.48,-44.58,58429.9,1248,1,2090,345,25954,6590.52,3.16487e-05,11876,0.72,0.04,0.008012821,0.150406504,0.87,0.362179487,3498,-9.48,-44.58,Cerrado
Regeneração,2208809,0.999999999999724,0.529222530571197,-6.23,-42.68,42011.2,3407,14119,1399,3376,42180,14230.72,4.73148e-05,10632,0.9,0.04,0.001076426,0.09762901,0.61,0.099031216,14147,-6.23,-42.68,Cerrado
Riacho Frio,2208858,1.30945923076675,0.692995327786385,-10.12,-44.95,67194.6,791,3271.57,1487,900,10258,22874.7,2.65321e-05,12591,0.84,0.04,0,0.164556962,0.81,0.158508159,1911,-10.12,-44.95,Cerrado
Ribeiro Gonçalves,2208908,1.00000000000066,0.529222530571689,-7.55,-45.24,215296.1,11815,171114.28,1503,5493,316397,82209.07,1.12997e-05,13219,0.69,0.16,0,0.083700441,0.83,0.220289855,1813,-7.55,-45.24,Cerrado
Santa Cruz dos Milagres,2209153,0.999999999999999,0.529222530571342,-5.8,-41.95,202354.7,14,1386.18,978,105,4373,29835.44,2.26039e-05,10762,0.53,0.03,0,0.106463878,0.59,0.070895522,4034,-5.8,-41.95,Cerrado
Santa Filomena,2209203,0.9999999999997,0.529222530571184,-9.11,-45.92,233597.5,7685,100067.51,2902,778,201119,128251.9,3.27952e-05,16655,0.63,0.06,0,0.09375,0.85,0.1203125,1165,-9.11,-45.92,Cerrado
Santa Luz,2209302,1.55220056356344,0.821459510203309,-8.95,-44.12,38685.1,733,5253.97,1982,729,13190,20223.46,2.72619e-05,10705,0.75,0.05,0,0.192982456,0.67,0.234482759,4854,-8.95,-44.12,Cerrado
Santo Antônio dos Milagres,2209450,1,0.529222530571342,-6.04,-42.7,1053.7,134,690054,537,19,3512,104767,0.000632551,10894,0.76,0.05,0,0.264367816,0.92,0.078431373,64108,-6.04,-42.7,Cerrado
São Félix do Piauí,2209609,1,0.529222530571343,-5.93,-42.11,33351.1,31.03,1,870,89,8837,3598.14,7.31332e-05,10.63,0.66,0.11,0.00295858,0.158844765,0.94,0.094674556,4629,-5.93,-42.11,Cerrado
São Gonçalo do Gurguéia,2209757,1,0.529222530571343,-10.02,-45.3,20348.5,996,1,1426,97,9250,9029.66,6.86221e-05,17217,0.84,0.01,0,0.1,0.56,0.337874659,2157,-10.02,-45.3,Cerrado
São Gonçalo do Piauí,2209807,1,0.529222530571342,-5.99,-42.7,5398.6,689,4928.24,961,240,14100,787274,0.000117623,14667,0.51,0.09,0,0.182352941,0.56,0.247216036,32826,-5.99,-42.7,Cerrado
São João da Serra,2209906,1.20392653337635,0.637145046615414,-5.51,-41.89,65281.8,608,2763.6,1833,243,11521,63309,3.6115e-05,13165,0.83,0.01,0,0.059633028,0.73,0.268392371,6068,-5.51,-41.89,Cerrado
São João do Arraial,2209971,1.00000000000005,0.529222530571367,-3.81,-42.44,7765.3,343,1,2441,3008,10102,2874.92,0.000103276,16107,0.86,0.03,0.004267425,0.091851852,0.72,0.244665718,36779,-3.81,-42.44,Cerrado
São José do Divino,2210052,0.999999999999998,0.529222530571341,-3.81,-41.83,19111.2,224,6301.27,1080,135,11883,9334.25,2.3114e-05,13909,0.91,0.06,0,0.110047847,0.73,0.057620818,16485,-3.81,-41.83,Cerrado
São José do Peixe,2210102,0.999999999999999,0.529222530571342,-7.49,-42.56,31899.3,130,1,808,54,4858,16831.04,6.2024e-05,10437,0.87,0.04,0.012594458,0.185185185,0.46,0.123425693,2866,-7.49,-42.56,Cerrado
São Miguel da Baixa Grande,2210383,0.999999999999829,0.529222530571252,-5.86,-42.18,16073.8,21998,1203.4,849,34,3147,629.27,0.00012066,10.83,0.87,0.04,0,0.05904059,0.55,0.023890785,5415,-5.86,-42.18,Cerrado
São Miguel do Tapuio,2210409,1.31112328730718,0.693875983999722,-5.5,-41.32,184672.9,1124,7825.02,7011,396,33896,136367,1.84486e-05,11896,0.85,0.02,0.002279635,0.091743119,0.39,0.168693009,3488,-5.5,-41.32,Cerrado
São Pedro do Piauí,2210508,1.17927274281265,0.624097705185121,-5.92,-42.71,25131.6,385,5820.83,3659,313,21383,9260.26,5.27168e-05,12193,0.78,0.07,0.010073875,0.133982948,0.48,0.19677636,27.12,-5.92,-42.71,Cerrado
Sebastião Barros,2210623,1.59170174130105,0.842364423446157,-10.81,-44.83,58262.9,1249,5359.92,1912,134,11370,12197.74,2.02397e-05,10824,0.82,0.02,0,0.053097345,0.96,0.169550173,3828,-10.81,-44.83,Cerrado
Sebastião Leal,2210631,1.00591742447092,0.532354164924306,-7.56,-44.06,155250.6,5893,72847.63,1750,1364,143304,64659.54,2.43573e-05,9214,0.77,0.12,0,0.111111111,0.96,0.11752988,1.34,-7.56,-44.06,Cerrado
Sigefredo Pacheco,2210656,1.87281363065268,0.991135168902515,-4.91,-41.73,48586.5,1105,5105.42,3937,252,20764,16064.42,3.21304e-05,11.52,0.74,0.01,0,0.112676056,0.55,0.182529335,9578,-4.91,-41.73,Cerrado
Tanque do Piauí,2210979,0.99999999999985,0.529222530571263,-6.59,-42.28,12531.9,181,1522.41,847,40,6364,9291.07,0.000201534,9018,0.87,0.03,0.002252252,0.097087379,0.78,0.099099099,6819,-6.59,-42.28,Cerrado
Teresina,2211001,1,0.529222530571343,-5.08,-42.8,29731,2869,113505,13339,4281,218803,9594,1.56543e-05,19.08,0.54,0.13,0.005221427,0.180455519,0.71,0.126861342,610783,-5.08,-42.8,Cerrado
União,2211100,1.10496472238992,0.584772226575257,-4.58,-42.86,81483.6,6493,75946,13535,29932,145966,35616,1.20979e-05,13419,0.87,0.01,0.001057921,0.105671843,0.59,0.084369214,37293,-4.58,-42.86,Cerrado
Uruçuí,2211209,0.999999999999722,0.529222530571195,-7.22,-44.55,536203.6,23086,277085.53,3956,9861,452526,204056,5.50357e-06,14657,0.72,0.09,0.000819672,0.088167053,0.86,0.118852459,2519,-7.22,-44.55,Cerrado
Valença do Piauí,2211308,1.02244318169552,0.541099967982319,-6.4,-41.74,49418.2,1106,23805,2621,1871,44899,24143.3,4.08685e-05,16303,0.78,0.1,0.000866551,0.165991903,0.41,0.113518198,15426,-6.4,-41.74,Cerrado
Várzea Grande,2211407,1.00000000000005,0.529222530571371,-6.54,-42.24,8242.5,233,1,870,1475,6006,445566,1.5875e-05,9446,0.82,0.01,0.001893939,0.147982063,0.88,0.064393939,18248,-6.54,-42.24,Cerrado
Angical,2901403,1.45121866046993,0.76801761190625,-12,-44.69,70814.4,2609,18717.71,3820,2989,44719,15723.57,4.97128e-06,11382,0.77,0.03,0,0.178125,0.86,0.157120743,9601,-12,-44.69,Cerrado
Baianópolis,2902500,1.15921527130022,0.613482839354449,-12.3,-44.53,191494.4,8037,98076,6534,12380,121486,77364,1.20463e-05,16895,0.74,0.05,0.003755869,0.149367089,0.86,0.163380282,4313,-12.3,-44.53,Cerrado
Barreiras,2903201,1,0.529222530571343,-12.15,-44.99,453357.5,33741,1116337,9227,42131,1174926,143428.59,3.37978e-06,19891,0.55,0.1,0.005930657,0.238134206,0.89,0.086222628,20051,-12.15,-44.99,Cerrado
Bom Jesus da Lapa,2903904,1,0.529222530571343,-13.25,-43.41,159193.7,2447,64300,10253,8644,171660,89714.7,7.44135e-06,14205,0.82,0.11,0.00161247,0.240415855,0.88,0.100510615,17159,-13.25,-43.41,Cerrado
Brejolândia,2904407,1.54095457885427,0.815507881716752,-12.48,-43.96,106701.1,1305,16218.84,3563,1219,49881,25845.23,6.53987e-06,6959,0.74,0.08,0.00070922,0.1558669,0.98,0.143262411,4821,-12.48,-43.96,Cerrado
Canápolis,2906105,1.10367398826678,0.584089140996314,-13.06,-44.2,30285.3,288,5818.7,4403,751,27387,8163.51,2.14066e-05,12955,0.82,0.07,0,0.122171946,0.91,0.314803248,22049,-13.06,-44.2,Cerrado
Catolândia,2907400,1,0.529222530571343,-12.31,-44.86,33920,716,3840.32,1434,277,23211,11590.03,3.83412e-05,14,0.77,0.04,0,0.182186235,0.96,0.159223301,5216,-12.31,-44.86,Cerrado
Cocos,2908101,1.35717868136108,0.718249536187389,-14.18,-44.53,563090.8,11742,120028.21,5239,24344,161322,347046.91,8.01137e-06,11991,0.84,0.04,0.001810501,0.109907121,0.89,0.149064575,1923,-14.18,-44.53,Cerrado
Coribe,2909109,1.27746949512804,0.676065638939358,-13.82,-44.45,113437.6,608,20249.87,5245,858,48845,18223,7.11181e-06,11194,0.9,0.05,0.002726281,0.144722525,0.86,0.140676118,5.62,-13.82,-44.45,Cerrado
Correntina,2909307,0.999999999999764,0.529222530571218,-13.34,-44.63,719337.9,43195,1061363.67,10261,18201,1088742,255723,2.62689e-06,15296,0.78,0.03,0.000293427,0.123900879,0.83,0.126467136,2903,-13.34,-44.63,Cerrado
Cotegipe,2909406,1.26009948782999,0.66687303972104,-12.02,-44.25,351641.8,3018,38742.3,5105,860,56401,223791.57,5.31845e-06,13791,0.75,0.06,0.000522739,0.184772516,0.83,0.200209096,3366,-12.02,-44.25,Cerrado
Cristópolis,2909703,1.65894145217073,0.877949193387491,-12.23,-44.42,63398,1225,10429.77,4600,515,23893,33269.75,1.64437e-05,10655,0.87,0.03,0.001569859,0.12345679,0.98,0.145211931,13.68,-12.23,-44.42,Cerrado
Formosa do Rio Preto,2911105,0.999999999999701,0.529222530571184,-11.04,-45.19,965502.2,75953,1057666.64,7364,63707,1776609,408252,2.69728e-06,14156,0.68,0.16,0.00443787,0.103321033,0.92,0.131656805,1.63,-11.04,-45.19,Cerrado
Guanambi,2911709,0.999999999999941,0.529222530571312,-14.22,-42.78,82350.3,1819,33345,11773,2738,94884,12613,7.89696e-06,17556,0.81,0.05,0.003848766,0.1985138,0.85,0.117500566,68226,-14.22,-42.78,Cerrado
Igaporã,2913408,1,0.529222530571343,-13.77,-42.71,38840.7,966,10091,3617,1073,34332,19880,2.17386e-05,19469,0.72,0.03,0.00141844,0.128027682,0.91,0.131914894,19464,-13.77,-42.71,Cerrado
Jaborandi,2917359,1.11354424498818,0.589312703235799,-13.61,-44.43,465169.3,37680,277253.46,4833,45174,462579,157647.3,4.00504e-06,9151,0.86,0.07,0,0.108196721,0.9,0.307575758,0.91,-13.61,-44.43,Cerrado
Jacaraci,2917409,1.06701662421711,0.564689238029869,-14.85,-42.43,74906.3,1211,18063.96,6207,1183,38429,26110.11,2.10666e-05,18169,0.85,0.06,0.006016847,0.058626466,0.91,0.200962696,11602,-14.85,-42.43,Cerrado
Licínio de Almeida,2919405,1,0.529222530571343,-14.68,-42.5,46161,485,9824.3,4279,256,26844,13542.74,3.15599e-05,18273,0.62,0.13,0.007544582,0.114942529,0.86,0.148148148,15.14,-14.68,-42.5,Cerrado
Luís Eduardo Magalhães,2919553,0.999999999999902,0.529222530571291,-12.09,-45.8,368874.6,44452,769896.39,3085,21245,841565,98652,4.65203e-06,25893,0.42,0.34,0.011655012,0.322580645,0.58,0.24009324,21204,-12.09,-45.8,Cerrado
Mansidão,2920452,1.54320788425996,0.816700381705701,-10.71,-44.03,44576.9,695,7096.85,3558,969,20398,5045.64,2.46628e-05,11028,0.84,0.01,0.000808407,0.196969697,0.99,0.135812449,4.46,-10.71,-44.03,Cerrado
Paramirim,2923605,0.99999999999994,0.529222530571311,-13.44,-42.23,40727.7,436,11522,7957,926,57864,8092.56,2.30301e-05,14295,0.74,0.02,0.000668673,0.187175043,0.97,0.074222668,20501,-13.44,-42.23,Cerrado
Pindaí,2924504,1.11417162061685,0.589644724553624,-14.49,-42.68,39396.7,1030,12758,5503,1201,42753,10575.63,1.81522e-05,15187,0.82,0.05,0.006767516,0.100877193,0.85,0.143312102,26873,-14.49,-42.68,Cerrado
Riachão das Neves,2926202,1.00000000000019,0.529222530571441,-11.74,-44.9,407241.6,27572,468367,6460,16065,697161,165900,3.93312e-06,16298,0.75,0.09,0.002457003,0.149105368,0.84,0.152334152,3899,-11.74,-44.9,Cerrado
Santa Maria da Vitória,2928109,1.35127259309016,0.715123901206874,-13.39,-44.19,93907.9,1610,17559,7415,840,58781,21255.33,6.23381e-06,11572,0.81,0.05,0,0.092320261,0.93,0.14233174,21043,-13.39,-44.19,Cerrado
Santana,2928208,1.19122240679752,0.630421736598668,-12.98,-44.05,109943.8,1884,21209.18,7212,999,80948,37551.45,3.58201e-05,14.6,0.83,0.09,0.005247049,0.127092846,0.94,0.182334937,14399,-12.98,-44.05,Cerrado
Santa Rita de Cássia,2928406,1.05838722116314,0.560122363508327,-11,-44.51,347662.5,4871,40461.04,7740,3296,70997,192382.93,4.89798e-06,17437,0.81,0.03,0,0.107300885,0.86,0.088682432,4833,-11,-44.51,Cerrado
São Desidério,2928901,0.999999999999582,0.529222530571121,-12.36,-44.97,992038.8,141095,1367153.83,12243,131315,2344029,255630.26,2.1769e-06,13.63,0.75,0.12,0.005639913,0.127340824,0.95,0.103687636,2227,-12.36,-44.97,Cerrado
Tabocas do Brejo Velho,2930907,1.583504640263,0.838026332891447,-12.7,-44,54079,880,10280.72,4888,597,33746,21388.39,1.50486e-05,8813,0.75,0.01,0.00058789,0.091463415,0.91,0.13521458,9085,-12.7,-44,Cerrado
Tanque Novo,2931053,1.10510863694464,0.584848389400091,-13.54,-42.49,25336.9,509,10793.06,6308,1309,34105,7319.56,3.62003e-05,13796,0.87,0.02,0.000382848,0.1046875,0.91,0.153905054,24515,-13.54,-42.49,Cerrado
Urandi,2932606,1.21521717700396,0.643120309607801,-14.77,-42.65,53034.1,535,17396,5383,533,41791,14435.2,1.85496e-05,12575,0.85,0.03,0,0.190274841,0.86,0.25,19233,-14.77,-42.65,Cerrado
Wanderley,2933455,1.13735200115711,0.601912304202745,-12.11,-43.88,192067.6,2306,23787,5349,1635,65197,71074.05,5.54053e-06,15211,0.63,0.06,0.009036145,0.166158537,1,0.169879518,4429,-12.11,-43.88,Cerrado
Abadia dos Dourados,3100104,2.16130035711052,0.921287367060835,-18.48,-47.4,61717.3,4390,55687.63,2779,4506,80432,13884.48,8.33178e-06,7105,0.83,0.11,0.044859813,0.201005025,0.75,0.095327103,8012,-18.48,-47.4,Cerrado
Abaeté,3100203,1.40581145668891,0.599248656604304,-19.15,-45.44,155325.7,5814,98952,2461,8450,169685,55268,4.45604e-06,9085,0.54,0.27,0.14242116,0.462809917,0.82,0.229908444,12994,-19.15,-45.44,Cerrado
Água Boa,3100609,1.40745668808279,0.599949961674691,-17.99,-42.38,96117,3218,42689,4777,5752,94715,22095,7.64387e-06,23675,0.64,0.17,0.002875216,0.134157945,0.82,0.113283496,10884,-17.99,-42.38,Cerrado
Água Comprida,3100708,1.07797237604625,0.459502229213382,-20.05,-48.1,36106.7,13709,121866.36,852,8336,147348,3418.54,8.84801e-06,13876,0.38,0.7,0.114285714,0.542857143,0.81,0.323809524,4181,-20.05,-48.1,Cerrado
Aguanil,3100807,1.62072674473291,0.690859588519333,-20.94,-45.39,14637.9,1464,18215.58,1183,735,29488,2225,2.5019e-05,12573,0.67,0.46,0.095092025,0.298701299,0.94,0.236196319,19.13,-20.94,-45.39,Cerrado
Alfenas,3101607,1.00000000000011,0.426265310154586,-21.42,-45.94,57313.4,18090,253627,5837,8620,328118,7366,1.00176e-05,19168,0.62,0.62,0.200617284,0.38976378,0.82,0.166666667,93724,-21.42,-45.94,Cerrado
Alpinópolis,3101904,1.31124843754501,0.558939721919779,-20.86,-46.38,31578.3,6693,108176,5788,5092,144160,6469,1.31809e-05,12298,0.75,0.69,0.373674912,0.208333333,0.85,0.283568905,43641,-20.86,-46.38,Cerrado
Angelândia,3102852,1.44017539219962,0.613896810232906,-17.72,-42.26,16877.1,3216,21483,3740,2359,33226,7963,0.000141758,21779,0.65,0.19,0.005069709,0.160535117,0.79,0.27756654,46115,-17.72,-42.26,Cerrado
Araçaí,3103207,1.45883467611947,0.621850615680264,-19.19,-44.24,15025.9,404,6144.78,444,392,13597,4318,7.31158e-05,16171,0.28,0.66,0.118811881,0.538461539,0.86,0.03960396,12627,-19.19,-44.24,Cerrado
Araçuaí,3103405,1.53713233678659,0.655226192288907,-16.85,-42.06,113739.6,1798,22221,7589,1754,57730,37254.17,1.227e-05,20.07,0.83,0.08,0.00038625,0.053948832,0.9,0.204712244,16707,-16.85,-42.06,Cerrado
Araguari,3103504,1,0.42626531015454,-18.64,-48.18,217050.3,44547,501282,6247,15305,622311,36823,2.40154e-06,16868,0.61,0.34,0.063088512,0.470779221,0.77,0.270244821,43028,-18.64,-48.18,Cerrado
Araporã,3103751,0.999999999999888,0.426265310154492,-18.43,-49.18,19391.2,5560,63216.4,925,13666,124102,2320.19,1.50971e-05,14713,0.52,0.14,0.018867925,0.409090909,0.76,0.066037736,22898,-18.43,-49.18,Cerrado
Arapuá,3103801,1.11577388329559,0.47561570042533,-19.03,-46.15,13783,1862,26312.07,758,1584,45809,560004,2.42662e-05,6021,0.69,0.46,0.276960784,0.265454546,0.83,0.230392157,16579,-19.03,-46.15,Cerrado
Araújos,3103900,1.3648118054921,0.581771927570667,-19.94,-45.16,18718.7,1405,20982.68,634,510,31931,3679.84,1.90211e-05,8.61,0.78,0.1,0.005540166,0.425287356,0.83,0.163434903,36.64,-19.94,-45.16,Cerrado
Araxá,3104007,0.999999999999999,0.426265310154539,-19.59,-46.94,79135.5,8772,164830.76,1613,9523,223459,12656,5.19445e-06,16393,0.5,0.56,0.068085106,0.541463415,0.76,0.261702128,89585,-19.59,-46.94,Cerrado
Arcos,3104205,0.999999999999935,0.426265310154512,-20.28,-45.53,29311.1,2942,45401.97,1913,6433,215601,9733,1.21155e-05,9.3,0.82,0.32,0.040339703,0.236294896,0.93,0.062632696,78.08,-20.28,-45.53,Cerrado
Aricanduva,3104452,1.34008663103508,0.571232443412121,-17.86,-42.55,17213.6,1239,7983,1575,926,22102,7842,5.99503e-05,22644,0.71,0.15,0,0.147058824,0.7,0.305454545,21337,-17.86,-42.55,Cerrado
Arinos,3104502,1.01425258364429,0.432340692142175,-15.91,-46.1,278867.8,4450,50013,5399,1294,106376,89986.23,4.14105e-06,9851,0.68,0.21,0.021630616,0.191222571,0.73,0.1708264,3455,-15.91,-46.1,Cerrado
