Cidade,Geocode,Eficiencia,Efic_Norm,Latitude,Longitude,x1,x2,x3,x4,x5,y1,y2,Iy3,Iy4,z1,z2,z3,z4,z5,z6,z7,z8,z9,Bioma
Nova Olinda do Norte,1303106,2.59943771886483,0.478173064063881,-3.88,-59.09,45187.1,1323,3408,6396,273,27891,29166.61,4.08739e-05,26225,0.88,0.21,0,0.219432314,0.91,0.024425287,6531,-3.88,-59.09,Amazônia
Novo Airão,1303205,1,0.183952498878372,-2.62,-60.94,7582.9,827,1,1740,1378,4324,6562.42,0.000354149,14329,0.87,0.17,0,0.145038168,0.92,0.058091286,0.49,-2.62,-60.94,Amazônia
Novo Aripuanã,1303304,3.2494177685249,0.59773851841994,-5.12,-60.38,124909.4,1977,10336.62,3557,1400,32040,71226.62,2.4731e-05,14096,0.88,0.15,0.022862823,0.117021277,0.8,0.051689861,0.61,-5.12,-60.38,Amazônia
Parintins,1303403,2.63986866460605,0.485610437564995,-2.62,-56.73,126998.3,2082,11906.1,11422,3511,64523,40871.85,7.63072e-06,23926,0.88,0.1,0.001458789,0.290240811,0.78,0.031728665,19111,-2.62,-56.73,Amazônia
Pauini,1303502,1.99010073059286,0.366084002412231,-7.71,-66.97,29456,123,1508.04,5281,297,11859,13025.91,4.77076e-05,15917,0.95,0.18,0,0.10082769,0.94,0.012765957,0.47,-7.71,-66.97,Amazônia
Presidente Figueiredo,1303536,4.02558024208651,0.740515544967217,-2.03,-60.02,196920.1,7718,63445,7692,3638,110820,164229,3.01066e-05,29732,0.76,0.22,0.002826456,0.340740741,0.79,0.110231769,1361,-2.03,-60.02,Amazônia
Rio Preto da Eva,1303569,2.38935047377919,0.439526990347905,-2.69,-59.7,73711.6,4153,35577,3285,1576,77178,60715.76,7.69037e-05,29341,0.72,0.44,0.000996016,0.393404005,0.58,0.112549801,5503,-2.69,-59.7,Amazônia
Santa Isabel do Rio Negro,1303601,1.00000000000001,0.183952498878375,-0.41,-65.01,677.3,1090,555975,3962,539,8402,157594,0.000389943,16954,0.94,0.02,0,0.199251637,0.64,0.005221932,0.38,-0.41,-65.01,Amazônia
Santo Antônio do Içá,1303700,0.999999999999807,0.183952498878337,-3.1,-67.94,3461.3,297,831379,3329,435,10137,2395.99,0.000251771,21576,0.83,0.04,0.00265252,0.223701731,0.98,0.00530504,1866,-3.1,-67.94,Amazônia
São Gabriel da Cachoeira,1303809,1,0.183952498878372,-0.12,-67.08,9826.4,3013,1,14476,2616,20350,149574,0.000302104,22117,0.95,0.01,0,0.240082966,0.58,0.042260692,0.41,-0.12,-67.08,Amazônia
São Paulo de Olivença,1303908,0.999999999999723,0.183952498878322,-3.37,-68.87,2094.5,855,875679,6026,408,10431,875707,0.000548835,27847,0.96,0.05,0.009505703,0.237663646,0.39,0.031368821,1935,-3.37,-68.87,Amazônia
São Sebastião do Uatumã,1303957,1.00000000000043,0.183952498878451,-2.57,-57.87,29624,410,2303.05,2443,21,12274,21247.88,4.22847e-05,13751,0.77,0.24,0,0.237410072,0.99,0.142156863,1.26,-2.57,-57.87,Amazônia
Silves,1304005,2.05098996958159,0.37728473007901,-2.83,-58.2,22478.3,731,1806.94,2035,52,11586,13940.41,4.63885e-05,16359,0.88,0.12,0.003984064,0.267857143,0.98,0.061752988,2474,-2.83,-58.2,Amazônia
Tabatinga,1304062,1,0.183952498878372,-4.25,-69.93,3353.6,1276,4032.57,8779,1070,21171,1225,0.00041918,18957,0.85,0.11,0,0.326351351,0.8,0.081524616,19484,-4.25,-69.93,Amazônia
Tapauá,1304104,3.58257236524201,0.659023138998869,-5.62,-63.18,29849.7,595,869165,4047,615,18270,25765.91,0.000134403,21585,0.94,0.08,0,0.069337442,0.79,0.006427916,0.21,-5.62,-63.18,Amazônia
Tefé,1304203,2.38844080702771,0.439359654875824,-3.35,-64.71,21291.4,2333,5960.32,11749,1511,40843,15540.31,0.000121597,17067,0.84,0.05,0.00109529,0.193636862,0.75,0.059145674,2618,-3.35,-64.71,Amazônia
Tonantins,1304237,1,0.183952498878372,-2.87,-67.8,3294.2,280,636254,1361,93,4393,863167,0.00029059,14025,0.95,0.06,0,0.14057508,0.66,0.013623978,2913,-2.87,-67.8,Amazônia
Uarini,1304260,2.11454947563931,0.388976660045803,-2.99,-65.1,22300.8,406,1426.9,4510,884,16401,14373.64,0.00020567,9395,0.98,0.03,0,0.15914787,0.66,0.00498132,1307,-2.99,-65.1,Amazônia
Urucará,1304302,3.02609256224407,0.556657288662053,-2.53,-57.75,56099,1196,5149,2736,304,19394,24548.04,2.65833e-05,23.48,0.82,0.38,0.068965517,0.277192983,0.93,0.082101806,0.61,-2.53,-57.75,Amazônia
Urucurituba,1304401,0.999999999999999,0.183952498878372,-3.13,-58.15,39725.5,528,1,3296,399,11513,6781.87,3.05087e-05,20483,0.63,0.1,0.001883239,0.197674419,0.94,0.050847458,7673,-3.13,-58.15,Amazônia
Amajari,1400027,2.52084082410411,0.463714968868567,3.65,-61.37,384045.3,3168,18921,6745,3495,75834,56471.86,4.53452e-06,27682,0.75,0.22,0.000708215,0.221891288,0.8,0.095609065,0.41,3.65,-61.37,Amazônia
Alto Alegre,1400050,3.17678569360004,0.584377666738791,2.98,-61.29,288480.3,4913,46729,6818,933,94408,111227,5.33857e-06,29779,0.76,0.08,0.005131965,0.218295218,0.49,0.059384164,0.62,2.98,-61.29,Amazônia
Boa Vista,1400100,3.15294984245384,0.579993002357554,2.81,-60.67,171665.7,5876,51090,4350,3497,81309,41620,7.31785e-05,28913,0.7,0.22,0.007722008,0.396491228,0.9,0.103474903,58382,2.81,-60.67,Amazônia
Bonfim,1400159,3.46067840105579,0.636600439688622,3.35,-59.83,394360.9,6206,60471.98,4657,2843,95885,95427.56,3.8627e-05,16363,0.74,0.11,0.001011122,0.386706949,0.4,0.045500506,1476,3.35,-59.83,Amazônia
Cantá,1400175,2.34315671637713,0.431029533241215,2.6,-60.59,296136.8,3385,35232,8115,1834,127902,216565,7.55037e-06,18318,0.75,0.09,0.00216544,0.289687924,0.69,0.042875704,2202,2.6,-60.59,Amazônia
Caracaraí,1400209,4.45306360168399,0.819152177194094,1.81,-61.12,189405.2,2374,14543,4081,1016,29583,141376.22,1.1568e-05,20308,0.82,0.07,0.000834028,0.197568389,0.87,0.078398666,0.44,1.81,-61.12,Amazônia
Caroebe,1400233,3.39117435547643,0.623814996822144,0.88,-59.69,152636.8,2941,19658,3296,2786,46504,100902.42,7.25842e-06,13921,0.83,0.13,0,0.250821468,0.28,0.111583422,0.79,0.88,-59.69,Amazônia
Iracema,1400282,3.28287136142528,0.603892390430424,2.18,-61.04,116539,2720,24287.98,2898,1861,47947,63060.98,1.58628e-05,16648,0.76,0.12,0,0.12295082,0.89,0.131241084,0.76,2.18,-61.04,Amazônia
Mucajaí,1400308,2.75189912532524,0.506218720764784,2.43,-60.9,200144.6,4444,46844,3136,1147,78129,101557.72,4.16884e-06,17889,0.76,0.17,0.004784689,0.343032159,0.94,0.131100478,1364,2.43,-60.9,Amazônia
Normandia,1400407,3.52967466613082,0.64929247506245,3.88,-59.62,23852.1,1471,6878,4245,265,22995,1044.72,1.6159e-05,12866,0.71,0.16,0,0.312151617,0.09,0.026476578,1511,3.88,-59.62,Amazônia
Pacaraima,1400456,1,0.183952498878372,4.43,-61.14,19542.7,268,2001.42,1461,390,10838,802066,2.07479e-05,16683,0.81,0.49,0.005665722,0.278787879,0.99,0.110481586,1541,4.43,-61.14,Amazônia
Rorainópolis,1400472,4.93404683698509,0.907630245246337,0.94,-60.41,208597.8,4121,27020,6454,3979,49259,153429.59,7.05173e-06,19381,0.76,0.12,0.00104221,0.239004149,0.98,0.082855654,0.84,0.94,-60.41,Amazônia
São João da Baliza,1400506,3.79003006418739,0.697185501131428,0.95,-59.91,89785.6,1418,11759,2021,1391,19701,57815.34,2.04673e-05,14362,0.81,0.17,0.003891051,0.293103448,0.37,0.097276265,1807,0.95,-59.91,Amazônia
São Luiz,1400605,2.8326568580616,0.52107430750539,1,-60.15,81551.5,1253,9756.08,1325,1948,19871,54322.21,1.20401e-05,11464,0.81,0.07,0,0.228991597,0.26,0.072765073,4975,1,-60.15,Amazônia
Uiramutã,1400704,1,0.183952498878372,4.59,-60.16,19535.1,356,1149.54,7468,258,8412,707327,2.79587e-05,15772,0.97,0.05,0.000745157,0.282578875,1,0.040983607,1.22,4.59,-60.16,Amazônia
Abaetetuba,1500107,1.39112702767136,0.25590129299739,-1.72951,-48.8743,94116.3,5333,26419,32227,1818,267249,19264,5.10965e-05,11.82,0.85,0.07,0.001275239,0.135358146,0.91,0.050797024,95243,-1.72951,-48.8743,Amazônia
Abel Figueiredo,1500131,1.31648243619998,0.242170233868473,-4.95,-48.39,25917.2,241,5824.95,395,232,14619,1150.02,1.03625e-05,8113,0.85,0.02,1e-10,0.245454546,1,0.102150538,11774,-4.95,-48.39,Amazônia
Acará,1500206,2.29596479657181,0.422348461666158,-1.96,-48.19,154795.4,4189,23769,19330,10488,136131,65318,2.21737e-05,10573,0.94,0.04,0.004393535,0.108505564,0.88,0.050839479,12454,-1.96,-48.19,Amazônia
Afuá,1500305,1.9791410053024,0.364067933558031,-0.15,-50.38,133819.2,5623,15201.99,12128,5907,108773,120130,2.69769e-05,12572,0.97,0.02,0.004888268,0.075520833,0.89,0.047253259,4556,-0.15,-50.38,Amazônia
Água Azul do Norte,1500347,2.96810191481049,0.545989764155071,-6.79,-50.46,408678.7,8355,115201,6693,8621,206088,78706,7.73172e-07,8018,0.72,0.06,0.001239157,0.206773619,0.97,0.147459727,3751,-6.79,-50.46,Amazônia
Alenquer,1500404,3.40407426266739,0.626187966985219,-1.94,-54.73,302046.1,7974,24017,24238,5269,109849,106877.97,2.45977e-06,12377,0.79,0.07,0.002024292,0.140738186,0.89,0.067206478,2336,-1.94,-54.73,Amazônia
Almeirim,1500503,0.999999999999938,0.183952498878361,-1.52,-52.58,181246.2,2382,1,4230,677,30891,83288.92,7.32716e-06,16314,0.76,0.24,0.006404392,0.129301356,0.77,0.028362306,0.46,-1.52,-52.58,Amazônia
Altamira,1500602,2.95457467466021,0.543501394526499,-3.2,-52.2,1527792.3,17477,123669,13962,8377,299641,759660,7.3608e-07,13789,0.7,0.05,0.001540041,0.172211953,0.77,0.047227926,0.7,-3.2,-52.2,Amazônia
Anajás,1500701,2.61509532119364,0.481053319138709,-0.98,-49.93,162642,657,3298.76,2900,359,17084,132335,5.20425e-05,9356,0.94,0.01,0.00060024,0.025562995,0.78,0.031212485,4118,-0.98,-49.93,Amazônia
Ananindeua,1500800,1,0.183952498878372,-1.36,-48.37,1401.2,407,1,697,7,7176,279614,1.58099e-06,19989,0.84,0.32,0.006968641,0.14379085,0.75,0.073170732,2709.66,-1.36,-48.37,Amazônia
Anapu,1500859,3.69645520011677,0.679972171053435,-3.47,-51.19,396205.5,4374,33593,7807,6515,80739,176998,2.37072e-06,12.7,0.79,0.05,0.000832293,0.141983399,0.99,0.047856846,2278,-3.47,-51.19,Amazônia
Augusto Corrêa,1500909,2.15294251893441,0.396039156299483,-1.02,-46.64,38004,1657,9745.94,14588,298,47016,11108,7.8073e-05,11687,0.91,0.02,0,0.107142857,0.74,0.074483149,40982,-1.02,-46.64,Amazônia
Aurora do Pará,1500958,3.89603612330072,0.716685580601575,-2.13,-47.56,122139.3,2117,19986,6430,5358,47576,22598.42,6.0516e-06,13027,0.94,0.02,0.001692047,0.115929204,0.87,0.015651438,16818,-2.13,-47.56,Amazônia
Aveiro,1501006,2.01852818505998,0.37131330369821,-3.6,-55.33,105724.4,403,5453,4739,401,33675,69499,9.10247e-06,21408,0.94,0.01,0.00086881,0.09726776,0.91,0.025195482,0.93,-3.6,-55.33,Amazônia
Bagre,1501105,1.09839646119255,0.202052773795532,-1.89,-50.16,121284.9,1242,1,3439,730,17165,118117,0.000103851,5733,0.98,0.01,0,0.041698256,0.92,0.008855586,6779,-1.89,-50.16,Amazônia
Baião,1501204,3.82939090307837,0.704426025803373,-2.79,-49.67,74229.6,930,16273,12258,1830,48052,31785.13,6.88485e-06,15.22,0.88,0.04,0.00248227,0.139674895,0.96,0.035106383,12269,-2.79,-49.67,Amazônia
Bannach,1501253,0.999999999999542,0.183952498878288,-7.34,-50.39,232633.2,2003,1,1544,2028,29156,28648.91,1.93658e-06,5817,0.71,0.05,0,0.113095238,0.83,0.179226069,1082,-7.34,-50.39,Amazônia
Barcarena,1501303,1.60391374631391,0.295043941619815,-1.5,-48.62,21097.8,7513,27976,9453,9051,148000,7191,0.000104054,16236,0.95,0.02,0.00448718,0.154094828,0.95,0.004807692,92.47,-1.5,-48.62,Amazônia
Belém,1501402,1.00000000000003,0.183952498878378,-1.45,-48.5,6165.8,68,1,1451,71,10819,1505.57,6.34865e-05,6623,0.89,0.03,0.004991681,0.132231405,0.92,0.011647255,1370.77,-1.45,-48.5,Amazônia
Belterra,1501451,2.53583420747558,0.466473039206391,-2.63,-54.93,45837.1,2909,17268.25,1903,338,37207,18034,1.62788e-05,18564,0.77,0.15,0.005928854,0.238754325,0.9,0.12055336,3922,-2.63,-54.93,Amazônia
Benevides,1501501,0.999999999999353,0.183952498878253,-1.36,-48.24,2803,176,6183.72,466,150,42948,1268,0.000167531,13.95,0.89,0.09,0,0.407407407,0.28,0.018957346,324715,-1.36,-48.24,Amazônia
Bom Jesus do Tocantins,1501576,2.84902834297899,0.524085883066294,-5.05,-48.6,143442.8,3950,36576,4478,3973,96630,21492.65,2.44958e-06,14936,0.79,0.12,0.002318393,0.179074447,0.58,0.073415765,5864,-5.05,-48.6,Amazônia
Bonito,1501600,2.44152316528863,0.449124287324276,-1.36,-47.3,43133.6,832,25101,2556,784,70321,8524.77,8.81418e-05,14264,0.83,0.06,0,0.110985278,0.73,0.042357274,26987,-1.36,-47.3,Amazônia
Bragança,1501709,3.3767538199515,0.621162303277169,-1.06,-46.77,95009.6,3014,28389,17408,4904,94637,24468.48,1.35722e-05,15981,0.84,0.05,0.001101807,0.121766126,0.91,0.041868665,59363,-1.06,-46.77,Amazônia
Brasil Novo,1501725,2.86722626766965,0.527433436787541,-3.26,-52.66,431122.9,6788,43014.42,7573,3296,124814,222184.74,2.17994e-06,9893,0.76,0.08,0.008086253,0.177207977,0.99,0.081940701,2309,-3.26,-52.66,Amazônia
Brejo Grande do Araguaia,1501758,3.23285700900105,0.594692125322205,-5.69,-48.41,113066.2,3741,68110.14,2179,1939,54376,20661.52,4.69723e-06,12445,0.84,0.07,0.003289474,0.228070175,0.72,0.126644737,5574,-5.69,-48.41,Amazônia
Breu Branco,1501782,5.43618600506857,1,-4,-49.46,291661.5,3295,64184,9098,2499,89268,110280,2.96334e-06,15785,0.83,0.08,0.004819277,0.1910299,0.97,0.075100402,16285,-4,-49.46,Amazônia
Breves,1501808,2.61991110971833,0.481939195471897,-1.68,-50.47,235274.1,5981,8080.99,16659,2781,79384,140707,7.44496e-05,10311,0.97,0.01,0.001967729,0.038505354,0.84,0.019480519,10446,-1.68,-50.47,Amazônia
Bujaru,1501907,1.88114120989756,0.346040626303741,-1.51,-48.04,36987.7,591,4990,7389,557,46634,18524,5.48701e-05,7983,0.95,0.04,0.003722504,0.194782609,0.76,0.063959391,28185,-1.51,-48.04,Amazônia
Cachoeira do Piriá,1501956,3.86364018153067,0.710726266159455,-1.67,-46.52,125041.4,628,9320,4552,342,23785,40668,9.25248e-06,16246,0.95,0.02,0.003944773,0.12636612,0.9,0.049802761,13382,-1.67,-46.52,Amazônia
Cachoeira do Arari,1502004,1.88648029030584,0.347022763486557,-1.01,-48.96,74594.2,1109,7584.64,2595,3664,39206,6275.93,6.83721e-06,12358,0.85,0.04,0,0.158108108,0.97,0.020833333,7454,-1.01,-48.96,Amazônia
Cametá,1502103,1.27344904778705,0.234254134534711,-2.24,-49.49,96675.1,6866,20894,48246,10363,284233,53831,3.82257e-05,11669,0.92,0.03,0.00504306,0.155728393,0.92,0.051361626,43.52,-2.24,-49.49,Amazônia
Canaã dos Carajás,1502152,1.93002703735857,0.355033296424931,-6.49,-49.87,131211.5,6913,59881,3467,1950,138174,17334.77,2.3181e-06,27413,0.76,0.14,0.010452962,0.267148014,0.7,0.030487805,11.45,-6.49,-49.87,Amazônia
Capanema,1502202,3.71891102289454,0.684102975767775,-1.19,-47.18,25356.6,326,7816.53,3042,675,18015,4970.87,1.74155e-05,12781,0.88,0.13,0.002173913,0.137096774,0.73,0.047826087,109242,-1.19,-47.18,Amazônia
Capitão Poço,1502301,2.52411469774789,0.464317206106352,-1.74,-47.06,106364,6356,30722,8399,2920,111165,21438,6.34196e-06,16521,0.91,0.13,0.002067825,0.110429448,0.93,0.054177006,18223,-1.74,-47.06,Amazônia
Castanhal,1502400,2.17645916909841,0.400365102862399,-1.29,-47.92,38086.4,2053,36023.88,3461,2373,92877,13761,1.97459e-05,27999,0.74,0.14,0,0.243197279,0.7,0.042972247,189771,-1.29,-47.92,Amazônia
Chaves,1502509,3.27161465218729,0.601821690636948,-0.15,-49.98,468467.5,2754,14050.4,5994,1530,45693,154366,1.93096e-06,12941,0.83,0.13,0.00116144,0.056925996,0.84,0.034262485,1763,-0.15,-49.98,Amazônia
Colares,1502608,0.999999999999332,0.183952498878249,-0.93,-48.28,2788.4,112,2952.3,1760,56,3847,1154.41,0.000696088,6448,0.93,0.04,0.002150538,0.227586207,0.5,0.021505376,19284,-0.93,-48.28,Amazônia
Conceição do Araguaia,1502707,4.36252961077919,0.802498223333726,-8.25,-49.26,344172.2,6264,55171,10171,3227,104777,70133.51,1.72034e-06,11168,0.84,0.12,0.012987013,0.248197115,0.91,0.123376623,7989,-8.25,-49.26,Amazônia
Concórdia do Pará,1502756,4.75993294780651,0.875601560242504,-1.99,-47.94,35964,989,13448.52,5254,681,26514,12082.69,3.76304e-05,14935,0.87,0.07,0.005071851,0.148809524,1,0.106508876,46885,-1.99,-47.94,Amazônia
Cumaru do Norte,1502764,1.61198759033967,0.296529145403908,-7.82,-50.77,923617.6,9618,110457.35,3939,3200,221466,311244.15,5.81687e-07,7656,0.79,0.07,0,0.203216374,0.98,0.060991105,0.77,-7.82,-50.77,Amazônia
Curionópolis,1502772,0.99999999999917,0.18395249887822,-6.09,-49.54,184005.6,6041,74452.02,1483,620,187645,40186.37,1.94854e-06,26123,0.62,0.37,0.028846154,0.305389222,0.86,0.083333333,7367,-6.09,-49.54,Amazônia
Curralinho,1502806,1,0.183952498878372,-1.81,-49.79,87923.2,1478,1,11865,788,47935,45905,0.000191229,4932,0.96,0.01,0.005100306,0.065383218,0.97,0.029921795,9258,-1.81,-49.79,Amazônia
Curuá,1502855,4.11029915173342,0.756099800099018,-1.88,-55.11,70282.5,730,5229.34,2380,1596,13272,49752.21,1.1096e-05,10.32,0.76,0.23,0,0.14198783,0.96,0.250505051,9.78,-1.88,-55.11,Amazônia
Curuçá,1502905,1.03396537989401,0.190200515385229,-0.73,-47.85,7074.5,333,14090.5,2549,580,24781,5288.22,0.000321543,21441,0.85,0.08,0.005291005,0.263392857,0.54,0.15696649,57917,-0.73,-47.85,Amazônia
Dom Eliseu,1502939,1.22070297699792,0.224551363007036,-4.28,-47.5,213396.2,16713,251864,3022,15609,267009,95187,5.32141e-06,13016,0.66,0.26,0.021164021,0.371900826,0.88,0.088183422,11022,-4.28,-47.5,Amazônia
Eldorado do Carajás,1502954,3.03650551941877,0.558572778155052,-6.1,-49.35,230765.4,7229,50382,8758,9598,135813,26249,1.45159e-06,13469,0.86,0.05,0,0.168640722,0.64,0.050384615,11125,-6.1,-49.35,Amazônia
Faro,1503002,1.00000000000032,0.183952498878432,-2.17,-56.74,6478.9,12,1,333,7,2067,4973.37,3.38409e-05,15127,0.83,0.04,1e-10,0.224489796,0.89,0.058252427,0.6,-2.17,-56.74,Amazônia
Floresta do Araguaia,1503044,2.28053148034501,0.419509464580258,-7.55,-49.71,207691,3477,28560.93,5084,908,100743,40724.9,2.57349e-06,6941,0.86,0.04,0.000783699,0.151125402,0.99,0.123824451,5733,-7.55,-49.71,Amazônia
Garrafão do Norte,1503077,6.44651681747325,1,-1.93,-47.05,93252,1679,35002,5825,1665,42102,11805,8.16801e-06,12639,0.93,0.02,0.007236545,0.087628866,0.69,0.026684758,15862,-1.93,-47.05,Amazônia
Goianésia do Pará,1503093,2.24047701697181,0.347548463830733,-3.84,-49.09,351585,3569,42396.98,4068,1702,112228,126326,2.62246e-06,13609,0.75,0.09,0,0.169513798,0.91,0.180545321,5603,-3.84,-49.09,Amazônia
Gurupá,1503101,1.91114529848718,0.296461694369126,-1.4,-51.63,57188.4,1157,4846,5283,1085,28870,52835.28,5.58419e-05,14045,0.97,0.05,0.002971768,0.07946027,1,0.05423477,3801,-1.4,-51.63,Amazônia
Igarapé-Açu,1503200,2.50059256586277,0.387898245931032,-1.12,-47.61,48858.4,3241,20970,5880,896,75241,13816,2.54159e-05,23421,0.81,0.07,0.002351834,0.184516129,0.79,0.054092192,48033,-1.12,-47.61,Amazônia
Igarapé-Miri,1503309,2.12942606259535,0.330321958801621,-1.97,-48.95,46123.1,6451,13669.35,14786,4769,93119,15339.69,4.71894e-05,13015,0.94,0.01,0.003882993,0.068577649,0.97,0.050478902,30546,-1.97,-48.95,Amazônia
Inhangapi,1503408,1.03123382909597,0.159967600844664,-1.42,-47.91,18180.6,452,1,1837,228,25767,9240.8,6.85468e-05,11815,0.87,0.3,0,0.241014799,0.9,0.018726592,24155,-1.42,-47.91,Amazônia
Ipixuna do Pará,1503457,3.05564687097696,0.473999674164293,-2.55,-47.49,159821.8,19155,36979,6872,3152,125415,43997,4.82712e-06,14922,0.83,0.08,0.0009298,0.09122807,0.79,0.019525802,11933,-2.55,-47.49,Amazônia
Irituia,1503507,2.12205587944766,0.329178677343373,-1.76,-47.43,77692.4,2042,17076.2,7984,429,73039,26506,1.20648e-05,16.18,0.87,0.06,0.008913413,0.139674379,0.92,0.063242784,22962,-1.76,-47.43,Amazônia
Itaituba,1503606,1.59506905446706,0.247431147646064,-4.27,-55.98,341171.5,2135,28252.73,5288,1600,62626,194626,1.32464e-06,15913,0.73,0.04,0,0.158398608,0.95,0.082654978,1588,-4.27,-55.98,Amazônia
Itupiranga,1503705,3.25393713339855,0.504758961394278,-5.13,-49.32,460210.3,12491,88569,13382,7947,270910,111262,8.56041e-07,13.01,0.82,0.09,0.012356842,0.164651494,0.97,0.219107896,6578,-5.13,-49.32,Amazônia
Jacareacanga,1503754,1.76615468650934,0.273970383777204,-6.22,-57.75,163832.1,2663,19056.53,2286,650,46259,76798.7,5.7804e-06,8256,0.68,0.01,0,0.389952153,0.79,0.011520737,0.15,-6.22,-57.75,Amazônia
Jacundá,1503804,3.99352678371161,0.619485979294613,-4.45,-49.11,132951,1668,18805.71,2408,1419,34697,26734.39,2.8493e-06,10511,0.83,0.04,0.004103967,0.173387097,0.92,0.041039672,28644,-4.45,-49.11,Amazônia
Juruti,1503903,3.46775318630116,0.53792664852775,-2.15,-56.09,37763.3,874,5627.07,6664,566,21858,18095.14,1.05227e-05,9594,0.86,0.06,0.006729475,0.127196065,0.9,0.066621804,6782,-2.15,-56.09,Amazônia
Limoeiro do Ajuru,1504000,2.00864957956564,0.311586805159836,-1.89,-49.38,37122.2,949,4486.14,14121,2911,62194,31693,7.86847e-05,4574,0.92,0.04,0.001311303,0.145353455,1,0.025963808,18882,-1.89,-49.38,Amazônia
Mãe do Rio,1504059,3.79813328395752,0.589176045219132,-2.05,-47.55,29734.2,3455,21461.4,2659,3291,34619,9012,9.36631e-06,14673,0.86,0.06,0.003740648,0.188596491,0.66,0.140897756,62323,-2.05,-47.55,Amazônia
Magalhães Barata,1504109,1.66191501752189,0.257800462571862,-0.79,-47.59,11680.6,169,1792.03,1467,140,6861,8096.74,0.000395731,12545,0.77,0.08,0.006802721,0.333333333,0.69,0.034013605,25567,-0.79,-47.59,Amazônia
Marabá,1504208,3.24506123995116,0.503382110344525,-5.36,-49.11,738373.8,19783,153250,16460,14745,411775,175837.91,4.83167e-07,16763,0.8,0.06,0.006220547,0.177080698,0.74,0.086145146,17953,-5.36,-49.11,Amazônia
Maracanã,1504307,1.84227496320956,0.285778353701968,-0.76,-47.45,19236.2,955,5952,6155,616,42819,8396,0.000100859,21724,0.84,0.02,0.001138952,0.180327869,0.81,0.027334852,33517,-0.76,-47.45,Amazônia
Marapanim,1504406,2.1818129535655,0.338448345880632,-0.71,-47.69,12328.7,411,4284,3630,192,19873,6142.03,0.000135736,15336,0.85,0.05,0.003293085,0.125845738,0.88,0.051591658,34635,-0.71,-47.69,Amazônia
Marituba,1504422,1,0.155122530246025,-1.35,-48.34,72.5,7,1,105,11382,2518,27012,1.00889e-06,11375,0.86,0.12,2e-10,0.181818182,0.92,0.019607843,1237.22,-1.35,-48.34,Amazônia
Medicilândia,1504455,2.44914046805249,0.379916866332235,-3.44,-52.88,299264.8,9313,68183,13078,3877,205267,133747,2.91044e-06,10203,0.76,0.02,0.001735609,0.153893888,0.99,0.030951692,3714,-3.44,-52.88,Amazônia
Melgaço,1504505,0.999999999999999,0.155122530246024,-1.8,-50.71,123.6,79,2798.36,7539,27,11839,61001,0.000119865,6825,0.96,0.01,0.000568505,0.033618985,0.89,0.012507106,3971,-1.8,-50.71,Amazônia
Mocajuba,1504604,2.39902211109594,0.372142379989362,-2.58,-49.5,26607.6,1096,2655,6351,471,23281,17071,0.000228351,18739,0.9,0.02,0.000675676,0.12985782,0.91,0.074324324,34769,-2.58,-49.5,Amazônia
Moju,1504703,2.68938932969664,0.417184877639203,-1.88,-48.76,361046.8,9148,122859,23091,5240,282760,185956,5.24093e-06,15.65,0.9,0.07,0.00120048,0.124611973,0.78,0.073572286,8778,-1.88,-48.76,Amazônia
Mojuí dos Campos,1504752,1.76892416168889,0.274399991774508,-2.68,-54.65,133125.5,3386,38349.25,4439,586,77609,65946.99,2.00094e-05,18791,0.88,0.06,0.001904762,0.116494845,0.94,0.047619048,3137,-2.68,-54.65,Amazônia
Monte Alegre,1504802,4.44256655584093,0.689142164928411,-2,-54.06,202779.7,4402,19567,13415,3881,73712,51438.23,1.9537e-06,13575,0.83,0.04,0.001420118,0.151574803,0.92,0.045443787,3111,-2,-54.06,Amazônia
Muaná,1504901,2.17089340396637,0.336754477717669,-1.52,-49.21,87666.1,4933,9996.94,9645,188,39946,44141,2.4057e-05,5438,0.94,0.01,0.002012882,0.102314251,0.97,0.034621578,10425,-1.52,-49.21,Amazônia
Nova Esperança do Piriá,1504950,3.7523341835062,0.582071572874132,-2.26,-46.96,78956.5,6414,12295,5788,1267,38141,22688,1.50219e-05,14602,0.93,0.02,0,0.098692033,0.89,0.029027576,7.4,-2.26,-46.96,Amazônia
Nova Ipixuna,1504976,4.10308460943296,0.636480866428761,-4.92,-49.07,120088.6,4050,20897,4442,1956,50166,26825.32,4.26698e-06,13745,0.82,0.11,0.004201681,0.172227232,0.99,0.056022409,10.37,-4.92,-49.07,Amazônia
Nova Timboteua,1505007,2.58516178644074,0.401016837408021,-1.2,-47.38,26337.7,479,13900.42,1994,263,31111,7274.72,2.82708e-05,12024,0.83,0.06,0.002207506,0.211726384,0.89,0.055187638,30503,-1.2,-47.38,Amazônia
Novo Progresso,1505031,1.53883280220446,0.238707637903536,-7.14,-55.38,841898.1,12921,102206,3979,10555,198950,474030,7.91009e-07,12497,0.54,0.09,0.002276176,0.33583691,0.95,0.036418816,0.66,-7.14,-55.38,Amazônia
Novo Repartimento,1505064,2.96202655636775,0.459477054079684,-4.33,-49.79,865231.3,13727,151325,15524,8800,375636,260226,5.49335e-07,10449,0.79,0.06,0.01530236,0.127751196,0.74,0.095501475,4793,-4.33,-49.79,Amazônia
